NA NA 130.83333333333334 NA 57.0 174.0 58.7 134.5 189.55555555555554 NA 107.0 100.0 206.07407407407408
NA NA 132.14285714285714 NA 104.17391304347827 193.8181818181818 166.42105263157896 126.84210526315789 202.36363636363637 NA 135.14285714285714 104.61538461538461 196.76923076923077
NA NA 139.0 NA 145.63636363636363 165.07692307692307 190.66666666666666 140.0 234.6153846153846 NA 183.28571428571428 179.53846153846155 227.04
NA NA 140.30769230769232 NA 172.0 155.73333333333332 229.64705882352942 140.0 216.26666666666668 NA 173.25 323.6 174.8695652173913
NA NA 151.5 NA 202.94736842105263 210.28571428571428 235.26315789473685 133.125 248.7058823529412 NA 190.93333333333334 512.2352941176471 187.42857142857142
NA NA 219.8181818181818 NA 182.44444444444446 169.0 214.77777777777777 140.0 221.57894736842104 NA 201.14285714285714 564.5263157894736 278.9
NA NA 193.84615384615384 NA 178.8235294117647 242.8 188.47058823529412 140.0 225.0 NA 214.92307692307693 392.90909090909093 263.2631578947368
NA NA 234.28571428571428 NA 155.33333333333334 219.76470588235293 237.46666666666667 140.0 255.625 NA 222.85714285714286 429.5 199.42857142857142
NA NA 185.86666666666667 NA 158.6153846153846 198.0 270.5 140.0 257.3333333333333 NA 180.4 452.7692307692308 152.6315789473684
NA NA 187.71428571428572 NA 136.66666666666666 252.11764705882354 291.3333333333333 140.0 315.6 NA 220.85714285714286 533.1034482758621 260.8235294117647
NA NA 211.16666666666666 NA 160.8 230.66666666666666 278.8421052631579 115.55555555555556 187.71428571428572 NA 214.0 537.9354838709677 362.6666666666667
NA NA 204.0 NA 162.0 206.125 141.76470588235293 126.25 196.21052631578948 NA 172.6153846153846 546.2941176470588 214.0
NA NA 201.57142857142858 NA 109.0 229.0 212.26666666666668 112.22222222222223 257.4117647058824 NA 241.28571428571428 443.6216216216216 264.77777777777777
NA NA 217.06666666666666 NA 169.0909090909091 166.0 244.25 134.75 255.77777777777777 NA 187.33333333333334 551.2121212121212 292.5263157894737
NA NA 193.07692307692307 NA 195.5 190.30769230769232 291.29411764705884 124.44444444444444 236.125 NA 230.0 538.0555555555555 227.71428571428572
NA NA 210.0 NA 146.42857142857142 285.8333333333333 255.0 140.0 317.8666666666667 NA 202.26666666666668 463.05882352941177 217.5
NA NA 212.0 NA 157.07692307692307 218.28571428571428 269.05263157894734 124.44444444444444 267.4117647058824 NA 223.0 484.875 229.78947368421052
NA NA 237.46666666666667 NA 136.9090909090909 295.73333333333335 328.0 122.5 311.44444444444446 NA 204.53333333333333 474.6470588235294 304.8235294117647
NA NA 188.14285714285714 NA 187.8 156.23529411764707 409.1578947368421 120.0 240.0 NA 234.42857142857142 482.64516129032256 194.73684210526315
NA NA 242.5 NA 158.0 198.13333333333333 253.9047619047619 126.25 240.22222222222223 NA 239.46666666666667 420.94117647058823 157.05882352941177
NA NA 222.57142857142858 NA 129.23076923076923 233.85714285714286 247.6 140.0 311.6470588235294 NA 254.58823529411765 410.0625 187.875
NA NA 234.13333333333333 NA 138.0 197.86666666666667 271.8888888888889 140.0 273.4736842105263 NA 218.73684210526315 484.82758620689657 226.57142857142858
NA NA 254.25 NA 186.4 192.0 356.2105263157895 140.0 294.6 NA 205.76470588235293 474.96774193548384 280.53333333333336
NA NA 230.0 NA 146.9090909090909 193.0 284.45454545454544 122.5 200.6315789473684 NA 227.125 369.6551724137931 177.1764705882353
NA NA 239.88235294117646 NA 161.0 291.42857142857144 288.2857142857143 127.77777777777777 273.44444444444446 NA 224.88888888888889 407.1111111111111 336.75
NA NA 241.5 NA 148.5 214.75 304.0 140.0 289.1764705882353 NA 231.05882352941177 333.04 282.22222222222223
NA NA 255.66666666666666 NA 143.8181818181818 245.28571428571428 369.27272727272725 124.44444444444444 251.89473684210526 NA 243.73333333333332 538.5217391304348 227.8
NA NA 241.375 NA 141.0 198.4 350.1666666666667 140.0 212.11764705882354 NA 214.5 371.36 248.55555555555554
NA NA 198.33333333333334 NA 120.66666666666667 241.71428571428572 335.25925925925924 140.0 288.93333333333334 NA 249.06666666666666 396.5 235.375
NA NA 178.7058823529412 NA 161.5 337.125 328.72 140.0 380.2352941176471 NA 311.52941176470586 502.84615384615387 229.46666666666667
NA NA 204.66666666666666 NA 140.22222222222223 187.76470588235293 355.6363636363636 127.33333333333333 291.0 NA 241.77777777777777 444.2857142857143 326.46153846153845
NA NA 220.92307692307693 NA 114.5 216.66666666666666 334.5 140.0 247.8 NA 301.625 539.9354838709677 307.14285714285717
NA NA 216.85714285714286 NA 113.14285714285714 203.23076923076923 319.45454545454544 140.0 304.8888888888889 NA 200.77777777777777 439.94117647058823 294.1333333333333
NA NA 232.26666666666668 NA 149.0 241.42857142857142 286.3 129.0 293.5 NA 245.75 468.4516129032258 321.25
NA NA 157.14285714285714 NA 163.11111111111111 225.625 278.8421052631579 131.11111111111111 310.0 NA 243.33333333333334 499.3103448275862 233.78947368421052
NA NA 204.15384615384616 NA 146.0 232.93333333333334 328.11764705882354 115.0 238.1904761904762 NA 306.8235294117647 554.5625 228.23529411764707
NA NA 232.85714285714286 NA 154.44444444444446 211.5 361.6666666666667 117.14285714285714 286.0 NA 257.77777777777777 513.1176470588235 223.86666666666667
NA NA 232.5 NA 169.6 224.0 378.85714285714283 106.25 302.94117647058823 NA 192.11764705882354 491.875 218.71428571428572
NA NA 285.2857142857143 NA 138.72727272727272 284.46153846153845 309.5652173913044 124.85714285714286 270.22222222222223 NA 213.2 437.5882352941176 253.86666666666667
NA NA 197.875 NA 195.0 210.53333333333333 320.95238095238096 104.5 246.58823529411765 NA 259.42857142857144 387.4375 246.35294117647058
NA NA 224.93333333333334 NA 174.1818181818182 274.85714285714283 314.4166666666667 139.71428571428572 276.25 NA 198.5 438.6666666666667 232.125
NA NA 241.71428571428572 NA 161.23076923076923 254.75 282.8695652173913 152.75 189.33333333333334 NA 246.66666666666666 528.9285714285714 213.33333333333334
NA NA 299.6 NA 161.33333333333334 268.8235294117647 277.14285714285717 166.0 174.625 NA 259.125 466.83870967741933 261.2307692307692
NA NA 268.2352941176471 NA 179.45454545454547 194.625 187.57894736842104 238.8 186.8 NA 274.77777777777777 522.4827586206897 140.8
NA NA 256.3333333333333 NA 199.0 217.28571428571428 157.88235294117646 204.0 239.3846153846154 NA 254.7 430.96774193548384 194.76923076923077
NA NA 290.11764705882354 NA 139.84615384615384 257.875 243.375 256.0 198.0 NA 202.77777777777777 368.6896551724138 153.33333333333334
NA NA 251.68421052631578 NA 159.0 200.22222222222223 239.22222222222223 220.30769230769232 194.0 NA 246.875 515.6923076923077 152.0
NA NA 277.55555555555554 NA 154.72727272727272 281.05882352941177 276.2352941176471 221.33333333333334 267.6923076923077 NA 232.22222222222223 536.7586206896551 329.2307692307692
NA NA 266.5882352941176 NA 196.0 258.25 362.25 216.42857142857142 290.93333333333334 NA 228.58823529411765 605.939393939394 222.8
NA NA 285.6 NA 184.0 239.42857142857142 407.1764705882353 217.0 204.875 NA 181.73333333333332 560.5555555555555 232.46153846153845
NA NA 261.6470588235294 NA 216.0 300.5 305.57894736842104 272.15384615384613 222.93333333333334 NA 199.71428571428572 531.8787878787879 237.28571428571428
NA NA 229.625 NA 165.8181818181818 210.44444444444446 432.22222222222223 245.06666666666666 195.28571428571428 NA 243.3846153846154 498.7741935483871 203.07692307692307
NA NA 256.93333333333334 NA 159.2 283.7647058823529 338.57142857142856 398.94117647058823 207.84615384615384 NA 179.06666666666666 520.2758620689655 407.8333333333333
NA NA 274.0 NA 166.6 276.625 381.5 422.1 275.53846153846155 NA 173.0 607.2857142857143 183.28571428571428
NA NA 280.93333333333334 NA 174.88888888888889 249.28571428571428 321.3636363636364 469.09090909090907 220.85714285714286 NA 277.0 537.0 161.66666666666666
NA NA 289.7647058823529 NA 177.4 230.6153846153846 346.3 434.08 249.84615384615384 NA 204.85714285714286 499.0 263.6363636363636
NA NA 230.0 NA 125.4 203.5 351.7894736842105 423.0 196.8 NA 191.53846153846155 438.81481481481484 376.7692307692308
NA NA 279.73333333333335 NA 171.77777777777777 242.72727272727272 340.45454545454544 368.51851851851853 235.42857142857142 NA 209.0 508.72 382.6666666666667
NA NA 296.14285714285717 NA 149.8 281.8333333333333 340.6 439.44 261.84615384615387 NA 233.45454545454547 406.7857142857143 213.2941176470588
NA NA 189.375 NA 254.88888888888889 310.0 346.0 434.5217391304348 229.86666666666667 NA 257.84615384615387 435.61538461538464 345.875
NA NA 234.13333333333333 NA 158.4 308.625 346.0 326.1904761904762 276.7142857142857 NA 231.73333333333332 475.0 197.66666666666666
NA NA 348.46153846153845 NA 192.66666666666666 276.3333333333333 369.2 291.05263157894734 231.86666666666667 NA 232.15384615384616 549.7692307692307 306.75
NA NA 283.73333333333335 NA 187.4 254.23529411764707 367.22222222222223 450.47058823529414 235.71428571428572 NA 252.0 467.6551724137931 208.88888888888889
NA NA 236.8235294117647 NA 166.54545454545453 232.53333333333333 351.0 453.2631578947368 178.92307692307693 NA 224.6153846153846 490.84615384615387 194.25
NA NA 281.3333333333333 NA 190.4 228.0 308.3636363636364 393.7142857142857 221.16666666666666 NA 235.57142857142858 454.2142857142857 224.0
NA NA 197.52941176470588 NA 147.27272727272728 277.7142857142857 371.9 506.0869565217391 207.53846153846155 NA 266.3076923076923 492.88 276.7692307692308
NA NA 291.8666666666667 NA 184.6 171.73333333333332 373.8095238095238 426.5 146.54545454545453 NA 220.14285714285714 494.3076923076923 223.28571428571428
NA NA 249.125 NA 185.45454545454547 283.2307692307692 337.90909090909093 415.6923076923077 231.2 NA 229.0 441.64285714285717 381.1666666666667
NA NA 244.13333333333333 NA 211.4 287.06666666666666 438.76190476190476 510.8 200.5 NA 248.1818181818182 407.7037037037037 275.2857142857143
NA NA 249.23076923076923 NA 173.8181818181818 227.25 354.27272727272725 447.7037037037037 203.27272727272728 NA 278.0 410.9166666666667 251.33333333333334
NA NA 240.93333333333334 NA 150.8 272.6666666666667 402.1904761904762 483.52 132.15384615384616 NA 284.85714285714283 394.8695652173913 277.14285714285717
NA NA 294.15384615384613 NA 159.77777777777777 287.0 422.17391304347825 550.3703703703703 174.36363636363637 NA 312.93333333333334 470.0 242.0
