4,2499999999999964 4,050799999999995
61,23999999999952 4,345999999999993
63,68999999999947 5,928866666666646
63,449999999999484 11,903333333333272
63,71999999999948 18,983133333333207
64,81999999999942 21,14566666666653
66,06999999999928 23,275133333333176
64,56999999999945 20,74966666666653
63,83999999999947 29,49953333333314
64,14999999999945 31,5887333333331
63,62999999999948 28,70459999999981
64,01999999999946 31,112582781456723
63,81999999999947 28,977666666666465
64,50999999999944 38,18615894039706
63,92999999999946 36,47086092715209
64,09999999999945 36,573666666666455
64,48999999999944 42,31019999999972
64,12999999999946 37,87847682119179
63,88999999999947 38,72453333333306
63,97999999999946 43,947999999999695
64,30999999999943 41,878129032257775
63,909999999999464 42,49959999999971
64,09999999999945 43,50845161290293
64,49999999999943 43,811298701298405
63,84999999999946 43,13720779220746
63,939999999999465 43,11578616352172
72,67999999999907 44,315099337748016
84,71999999999856 43,20262820512787
64,09999999999945 46,010064516128715
67,92999999999924 46,607467532467176
74,11999999999892 43,00348387096743
69,75999999999911 43,42569620253132
69,54999999999916 47,1966242038213
66,0099999999993 45,94759999999965
64,2399999999995 46,89084967320229
65,69999999999933 47,8048684210523
73,05999999999895 47,48147239263769
79,11999999999875 45,289433962263836
66,23999999999931 47,329249999999654
65,19999999999932 45,96739130434749
67,40999999999929 47,94606249999967
71,92999999999901 48,86919753086384
69,75999999999915 47,631870967741605
77,89999999999876 46,439999999999664
63,78999999999938 50,08993506493472
67,96999999999927 49,54575163398657
67,89999999999924 49,843892617449306
68,69999999999919 50,059545454545116
65,75999999999931 49,468343949044225
66,0899999999993 47,81731543624126
70,08999999999915 47,4153658536582
66,92999999999927 45,62320987654286
65,80999999999933 48,66745222929899
66,6599999999993 47,176578947368064
69,93999999999912 48,19710526315752
77,20999999999879 47,80139072847649
70,87999999999904 44,57082802547739
71,29999999999905 43,916999999999675
77,41999999999882 46,27067901234535
64,43999999999943 47,843641975308266
65,18999999999933 49,13154362416069
65,76999999999933 49,36999999999965
69,9899999999991 48,87232394366161
68,2299999999992 47,43082278480977
64,35999999999945 48,3005454545451
71,09999999999908 47,89753012048157
75,20999999999897 48,2596932515334
64,76999999999936 48,592716049382375
72,96999999999898 48,31187096774156
68,9999999999992 46,50358620689621
72,60999999999896 46,3675496688738
65,1199999999994 47,020759493670525
72,98999999999904 46,73006249999965
65,45999999999938 46,84596153846121
71,11999999999912 46,0318867924525
66,94999999999926 44,53193749999967
66,7399999999993 43,681913580246594
78,90999999999875 43,1456172839503
75,15999999999896 43,1690624999997
82,8199999999986 46,747407407407046
85,0199999999985 43,46708074534129
75,96999999999893 44,36918238993681
92,45999999999816 45,1606802721085
72,80999999999904 43,70816455696173
80,27999999999871 44,2157516339866
70,96999999999912 43,725751633986626
74,60999999999893 41,58632911392374
67,75999999999925 43,72748427672924
75,66999999999894 46,20464516128998
73,03999999999898 46,082531645569276
82,90999999999866 45,3710691823896
72,64999999999904 45,61659863945546
80,84999999999864 44,641586206896214
79,0199999999987 43,74891156462553
83,11999999999857 43,066510067113775
75,01999999999893 41,722692307692036
83,60999999999864 43,330198675496376
84,71999999999852 41,1779012345676
71,64999999999907 42,51893749999967
75,08999999999892 41,64301282051255
