15 24 0 0 0 27 0 0 0 21 0 0 0 0 18 22 23
16 26 0 0 0 24 0 0 0 23 0 0 0 0 20 20 21
17 28 0 0 0 21 0 0 0 20 0 0 0 0 18 22 23
17 27 0 0 0 25 0 0 0 20 0 0 0 0 18 21 22
15 25 0 0 0 28 0 0 0 22 0 0 0 0 16 23 20
16 22 0 0 0 30 0 0 0 19 0 0 0 0 17 25 21
18 20 0 0 0 28 0 0 0 22 0 0 0 0 19 23 19
17 23 0 0 0 26 0 0 0 20 0 0 0 0 18 26 21
14 24 0 0 0 27 0 0 0 21 0 0 0 0 19 27 18
15 21 0 0 0 29 0 0 0 22 0 0 0 0 20 24 19
16 19 0 0 0 26 0 0 0 24 0 0 0 0 22 22 21
18 21 0 0 0 24 0 0 0 22 0 0 0 0 20 25 19
16 23 0 0 0 26 0 0 0 20 0 0 0 0 22 22 21
15 26 0 0 0 24 0 0 0 22 0 0 0 0 20 25 19
16 23 0 0 0 21 0 0 0 24 0 0 0 0 22 27 17
18 21 0 0 0 23 0 0 0 22 0 0 0 0 20 30 16
15 22 0 0 0 24 0 0 0 19 0 0 0 0 21 32 17
14 25 0 0 0 27 0 0 0 17 0 0 0 0 19 29 19
13 24 0 0 0 26 0 0 0 20 0 0 0 0 22 28 18
12 27 0 0 0 24 0 0 0 22 0 0 0 0 24 25 16
13 24 0 0 0 26 0 0 0 20 0 0 0 0 26 27 14
15 22 0 0 0 24 0 0 0 22 0 0 0 0 24 30 13
14 20 0 0 0 22 0 0 0 25 0 0 0 0 27 28 15
15 18 0 0 0 24 0 0 0 22 0 0 0 0 29 25 16
14 20 0 0 0 27 0 0 0 20 0 0 0 0 27 28 15
15 21 0 0 0 24 0 0 0 18 0 0 0 0 29 30 13
17 20 0 0 0 22 0 0 0 21 0 0 0 0 27 28 15
18 21 0 0 0 23 0 0 0 18 0 0 0 0 29 24 16
17 24 0 0 0 21 0 0 0 20 0 0 0 0 27 27 15
15 26 0 0 0 23 0 0 0 18 0 0 0 0 29 24 16
17 30 0 0 0 22 0 0 0 17 0 0 0 0 27 22 15
15 27 0 0 0 24 0 0 0 15 0 0 0 0 30 24 14
17 26 0 0 0 23 0 0 0 17 0 0 0 0 28 23 16
15 23 0 0 0 25 0 0 0 18 0 0 0 0 30 25 14
13 25 0 0 0 27 0 0 0 16 0 0 0 0 27 27 15
14 23 0 0 0 24 0 0 0 18 0 0 0 0 24 30 17
16 21 0 0 0 22 0 0 0 21 0 0 0 0 22 28 19
14 19 0 0 0 24 0 0 0 19 0 0 0 0 24 30 21
16 17 0 0 0 27 0 0 0 17 0 0 0 0 22 27 23
15 19 0 0 0 25 0 0 0 19 0 0 0 0 25 25 21
14 21 0 0 0 23 0 0 0 17 0 0 0 0 28 28 19
13 19 0 0 0 25 0 0 0 15 0 0 0 0 25 31 21
15 18 0 0 0 23 0 0 0 17 0 0 0 0 29 29 20
16 16 0 0 0 20 0 0 0 18 0 0 0 0 26 31 22
15 19 0 0 0 23 0 0 0 17 0 0 0 0 25 30 21
16 20 0 0 0 24 0 0 0 18 0 0 0 0 22 32 18
14 21 0 0 0 26 0 0 0 16 0 0 0 0 19 34 19
16 24 0 0 0 24 0 0 0 15 0 0 0 0 18 32 22
17 26 0 0 0 21 0 0 0 16 0 0 0 0 16 34 19
16 24 0 0 0 24 0 0 0 18 0 0 0 0 15 32 22
18 27 0 0 0 22 0 0 0 17 0 0 0 0 17 29 20
16 29 0 0 0 24 0 0 0 18 0 0 0 0 15 26 22
18 27 0 0 0 22 0 0 0 17 0 0 0 0 17 29 20
16 25 0 0 0 20 0 0 0 15 0 0 0 0 19 32 22
17 22 0 0 0 22 0 0 0 13 0 0 0 0 21 35 20
16 26 0 0 0 21 0 0 0 15 0 0 0 0 20 33 19
15 29 0 0 0 24 0 0 0 17 0 0 0 0 18 30 17
14 27 0 0 0 27 0 0 0 19 0 0 0 0 17 28 19
15 29 0 0 0 24 0 0 0 20 0 0 0 0 15 30 17
17 27 0 0 0 22 0 0 0 19 0 0 0 0 17 28 19
16 25 0 0 0 25 0 0 0 22 0 0 0 0 19 26 18
18 23 0 0 0 23 0 0 0 20 0 0 0 0 21 24 20
20 25 0 0 0 21 0 0 0 18 0 0 0 0 23 26 18
22 22 0 0 0 23 0 0 0 20 0 0 0 0 21 23 20
24 24 0 0 0 25 0 0 0 22 0 0 0 0 18 20 18
22 22 0 0 0 23 0 0 0 20 0 0 0 0 20 22 20
19 23 0 0 0 24 0 0 0 21 0 0 0 0 21 19 21
21 25 0 0 0 26 0 0 0 19 0 0 0 0 19 21 19
19 22 0 0 0 23 0 0 0 21 0 0 0 0 21 23 21
22 25 0 0 0 22 0 0 0 20 0 0 0 0 20 22 20
20 23 0 0 0 24 0 0 0 18 0 0 0 0 22 20 22
22 25 0 0 0 26 0 0 0 16 0 0 0 0 20 18 24
25 24 0 0 0 24 0 0 0 18 0 0 0 0 19 17 23
22 26 0 0 0 21 0 0 0 20 0 0 0 0 21 15 25
20 29 0 0 0 24 0 0 0 18 0 0 0 0 19 17 23
22 26 0 0 0 22 0 0 0 20 0 0 0 0 21 19 21
24 23 0 0 0 19 0 0 0 22 0 0 0 0 23 17 23
22 26 0 0 0 18 0 0 0 20 0 0 0 0 21 16 26
20 29 0 0 0 20 0 0 0 18 0 0 0 0 24 15 24
19 27 0 0 0 23 0 0 0 20 0 0 0 0 22 17 22
17 29 0 0 0 25 0 0 0 18 0 0 0 0 19 18 24
18 26 0 0 0 27 0 0 0 16 0 0 0 0 17 20 26
21 24 0 0 0 31 0 0 0 15 0 0 0 0 16 19 24
19 22 0 0 0 29 0 0 0 14 0 0 0 0 18 21 27
18 25 0 0 0 27 0 0 0 16 0 0 0 0 20 19 25
16 22 0 0 0 29 0 0 0 17 0 0 0 0 22 21 22
18 25 0 0 0 27 0 0 0 16 0 0 0 0 25 19 20
20 23 0 0 0 25 0 0 0 18 0 0 0 0 23 22 19
18 21 0 0 0 23 0 0 0 20 0 0 0 0 21 25 21
17 24 0 0 0 22 0 0 0 19 0 0 0 0 24 24 20
19 22 0 0 0 24 0 0 0 21 0 0 0 0 22 22 22
20 24 0 0 0 21 0 0 0 18 0 0 0 0 24 24 19
18 22 0 0 0 23 0 0 0 20 0 0 0 0 27 22 17
20 20 0 0 0 21 0 0 0 22 0 0 0 0 24 24 19
18 22 0 0 0 24 0 0 0 20 0 0 0 0 22 22 21
20 20 0 0 0 22 0 0 0 18 0 0 0 0 25 25 19
18 18 0 0 0 25 0 0 0 20 0 0 0 0 23 28 17
16 20 0 0 0 23 0 0 0 22 0 0 0 0 25 25 19
18 18 0 0 0 26 0 0 0 20 0 0 0 0 23 23 21
16 16 0 0 0 29 0 0 0 18 0 0 0 0 21 26 23
19 15 0 0 0 28 0 0 0 17 0 0 0 0 24 25 22
18 18 0 0 0 27 0 0 0 20 0 0 0 0 23 24 21
15 15 0 0 0 28 0 0 0 21 0 0 0 0 24 25 22
14 17 0 0 0 26 0 0 0 19 0 0 0 0 27 28 20
15 19 0 0 0 23 0 0 0 17 0 0 0 0 29 25 22
14 21 0 0 0 21 0 0 0 19 0 0 0 0 27 23 25
16 19 0 0 0 19 0 0 0 21 0 0 0 0 25 26 23
18 21 0 0 0 21 0 0 0 23 0 0 0 0 23 24 21
17 24 0 0 0 20 0 0 0 21 0 0 0 0 26 22 20
19 21 0 0 0 22 0 0 0 19 0 0 0 0 23 24 22
17 23 0 0 0 24 0 0 0 21 0 0 0 0 25 21 20
18 20 0 0 0 21 0 0 0 19 0 0 0 0 27 23 22
21 19 0 0 0 20 0 0 0 18 0 0 0 0 31 22 21
20 22 0 0 0 23 0 0 0 17 0 0 0 0 29 21 20
18 24 0 0 0 25 0 0 0 15 0 0 0 0 25 22 21
16 22 0 0 0 23 0 0 0 17 0 0 0 0 28 25 19
18 20 0 0 0 26 0 0 0 16 0 0 0 0 26 23 21
21 19 0 0 0 25 0 0 0 15 0 0 0 0 25 27 20
19 17 0 0 0 27 0 0 0 13 0 0 0 0 27 24 22
18 19 0 0 0 25 0 0 0 15 0 0 0 0 31 22 20
17 21 0 0 0 28 0 0 0 17 0 0 0 0 29 20 18
16 24 0 0 0 26 0 0 0 16 0 0 0 0 27 19 21
18 22 0 0 0 29 0 0 0 18 0 0 0 0 24 21 19
19 24 0 0 0 31 0 0 0 16 0 0 0 0 21 23 17
17 26 0 0 0 27 0 0 0 14 0 0 0 0 23 25 18
16 29 0 0 0 25 0 0 0 16 0 0 0 0 26 23 16
17 25 0 0 0 22 0 0 0 17 0 0 0 0 28 24 17
15 27 0 0 0 24 0 0 0 15 0 0 0 0 30 21 18
17 25 0 0 0 22 0 0 0 14 0 0 0 0 28 24 20
19 28 0 0 0 20 0 0 0 16 0 0 0 0 26 22 18
18 27 0 0 0 19 0 0 0 19 0 0 0 0 25 26 17
20 24 0 0 0 21 0 0 0 21 0 0 0 0 22 28 15
22 21 0 0 0 23 0 0 0 19 0 0 0 0 24 25 16
20 23 0 0 0 25 0 0 0 21 0 0 0 0 21 22 18
18 25 0 0 0 27 0 0 0 23 0 0 0 0 23 19 16
19 26 0 0 0 23 0 0 0 20 0 0 0 0 24 20 17
17 28 0 0 0 20 0 0 0 22 0 0 0 0 26 22 15
15 30 0 0 0 18 0 0 0 19 0 0 0 0 28 24 16
17 28 0 0 0 20 0 0 0 22 0 0 0 0 26 22 15
19 26 0 0 0 23 0 0 0 20 0 0 0 0 24 20 17
17 24 0 0 0 21 0 0 0 22 0 0 0 0 27 22 16
19 21 0 0 0 23 0 0 0 20 0 0 0 0 29 24 14
21 19 0 0 0 21 0 0 0 18 0 0 0 0 27 27 16
20 18 0 0 0 24 0 0 0 20 0 0 0 0 25 25 18
18 20 0 0 0 27 0 0 0 18 0 0 0 0 28 23 16
20 22 0 0 0 25 0 0 0 17 0 0 0 0 26 26 15
17 23 0 0 0 26 0 0 0 18 0 0 0 0 27 22 16
15 25 0 0 0 28 0 0 0 19 0 0 0 0 29 19 14
17 28 0 0 0 26 0 0 0 18 0 0 0 0 27 21 13
15 31 0 0 0 24 0 0 0 20 0 0 0 0 25 23 12
14 29 0 0 0 23 0 0 0 19 0 0 0 0 29 22 14
16 26 0 0 0 26 0 0 0 17 0 0 0 0 32 20 13
15 24 0 0 0 29 0 0 0 19 0 0 0 0 29 22 12
14 27 0 0 0 27 0 0 0 17 0 0 0 0 27 25 14
16 25 0 0 0 30 0 0 0 19 0 0 0 0 25 23 13
15 23 0 0 0 28 0 0 0 21 0 0 0 0 23 26 15
16 25 0 0 0 30 0 0 0 19 0 0 0 0 20 23 16
14 22 0 0 0 32 0 0 0 21 0 0 0 0 22 25 14
12 20 0 0 0 29 0 0 0 23 0 0 0 0 24 27 15
13 22 0 0 0 26 0 0 0 21 0 0 0 0 27 24 17
15 21 0 0 0 25 0 0 0 20 0 0 0 0 26 28 16
16 23 0 0 0 27 0 0 0 18 0 0 0 0 23 25 17
18 21 0 0 0 25 0 0 0 17 0 0 0 0 26 23 19
20 24 0 0 0 23 0 0 0 19 0 0 0 0 24 21 18
21 26 0 0 0 24 0 0 0 20 0 0 0 0 21 18 19
20 30 0 0 0 23 0 0 0 19 0 0 0 0 20 21 18
18 27 0 0 0 25 0 0 0 17 0 0 0 0 22 23 20
16 24 0 0 0 27 0 0 0 18 0 0 0 0 24 20 21
16 23 0 0 0 26 0 0 0 17 0 0 0 0 23 24 20
14 20 0 0 0 28 0 0 0 18 0 0 0 0 25 26 18
15 22 0 0 0 31 0 0 0 20 0 0 0 0 22 23 16
17 20 0 0 0 29 0 0 0 19 0 0 0 0 20 26 18
16 18 0 0 0 27 0 0 0 17 0 0 0 0 22 29 20
18 20 0 0 0 25 0 0 0 19 0 0 0 0 24 26 18
16 22 0 0 0 22 0 0 0 21 0 0 0 0 26 23 20
14 24 0 0 0 24 0 0 0 19 0 0 0 0 28 20 22
16 23 0 0 0 28 0 0 0 18 0 0 0 0 26 19 21
14 25 0 0 0 25 0 0 0 16 0 0 0 0 29 21 19
16 23 0 0 0 28 0 0 0 15 0 0 0 0 27 24 18
15 21 0 0 0 26 0 0 0 14 0 0 0 0 30 27 17
17 19 0 0 0 24 0 0 0 16 0 0 0 0 28 30 16
19 18 0 0 0 22 0 0 0 18 0 0 0 0 26 28 18
21 20 0 0 0 24 0 0 0 16 0 0 0 0 28 25 16
19 23 0 0 0 22 0 0 0 18 0 0 0 0 26 23 18
17 26 0 0 0 24 0 0 0 16 0 0 0 0 29 21 16
19 24 0 0 0 22 0 0 0 18 0 0 0 0 26 23 18
17 27 0 0 0 24 0 0 0 16 0 0 0 0 29 21 16
19 24 0 0 0 22 0 0 0 18 0 0 0 0 26 23 18
21 21 0 0 0 20 0 0 0 16 0 0 0 0 28 25 20
19 23 0 0 0 22 0 0 0 17 0 0 0 0 25 22 22
17 26 0 0 0 20 0 0 0 19 0 0 0 0 23 25 20
19 24 0 0 0 22 0 0 0 17 0 0 0 0 21 28 18
22 22 0 0 0 20 0 0 0 16 0 0 0 0 24 26 20
24 20 0 0 0 22 0 0 0 17 0 0 0 0 21 28 18
23 23 0 0 0 25 0 0 0 16 0 0 0 0 20 26 17
21 26 0 0 0 23 0 0 0 18 0 0 0 0 18 24 19
24 24 0 0 0 21 0 0 0 20 0 0 0 0 20 22 18
22 22 0 0 0 23 0 0 0 18 0 0 0 0 22 24 20
20 24 0 0 0 21 0 0 0 20 0 0 0 0 20 27 18
22 26 0 0 0 23 0 0 0 18 0 0 0 0 22 24 16
25 24 0 0 0 21 0 0 0 16 0 0 0 0 25 22 18
23 23 0 0 0 24 0 0 0 15 0 0 0 0 23 21 21
25 20 0 0 0 26 0 0 0 13 0 0 0 0 25 19 23
23 18 0 0 0 29 0 0 0 15 0 0 0 0 23 21 21
22 21 0 0 0 28 0 0 0 17 0 0 0 0 22 20 20
20 19 0 0 0 26 0 0 0 19 0 0 0 0 25 22 18
22 17 0 0 0 23 0 0 0 17 0 0 0 0 27 24 20
24 19 0 0 0 21 0 0 0 19 0 0 0 0 24 22 22
27 21 0 0 0 23 0 0 0 17 0 0 0 0 22 20 20
29 23 0 0 0 20 0 0 0 15 0 0 0 0 24 22 18
26 25 0 0 0 22 0 0 0 14 0 0 0 0 22 24 16
24 23 0 0 0 25 0 0 0 13 0 0 0 0 25 27 15
27 21 0 0 0 23 0 0 0 14 0 0 0 0 28 24 14
24 23 0 0 0 21 0 0 0 15 0 0 0 0 25 26 15
21 25 0 0 0 23 0 0 0 13 0 0 0 0 27 23 16
23 23 0 0 0 21 0 0 0 14 0 0 0 0 30 21 18
21 26 0 0 0 19 0 0 0 16 0 0 0 0 28 24 17
24 24 0 0 0 21 0 0 0 18 0 0 0 0 26 22 16
27 22 0 0 0 19 0 0 0 16 0 0 0 0 29 20 18
24 24 0 0 0 21 0 0 0 14 0 0 0 0 26 22 20
21 26 0 0 0 19 0 0 0 15 0 0 0 0 28 19 22
19 24 0 0 0 22 0 0 0 17 0 0 0 0 26 22 20
21 26 0 0 0 20 0 0 0 19 0 0 0 0 23 24 18
24 24 0 0 0 19 0 0 0 22 0 0 0 0 22 23 17
26 26 0 0 0 20 0 0 0 19 0 0 0 0 24 20 15
23 23 0 0 0 22 0 0 0 21 0 0 0 0 26 22 13
27 22 0 0 0 21 0 0 0 20 0 0 0 0 25 21 15
24 24 0 0 0 19 0 0 0 18 0 0 0 0 27 23 16
27 27 0 0 0 17 0 0 0 16 0 0 0 0 25 21 18
29 24 0 0 0 18 0 0 0 14 0 0 0 0 22 23 19
27 22 0 0 0 20 0 0 0 16 0 0 0 0 20 26 18
25 20 0 0 0 23 0 0 0 15 0 0 0 0 23 24 20
23 23 0 0 0 26 0 0 0 17 0 0 0 0 21 22 18
20 24 0 0 0 27 0 0 0 15 0 0 0 0 22 23 19
22 22 0 0 0 25 0 0 0 14 0 0 0 0 20 26 21
25 21 0 0 0 24 0 0 0 13 0 0 0 0 23 24 20
26 22 0 0 0 25 0 0 0 11 0 0 0 0 24 25 17
24 20 0 0 0 23 0 0 0 12 0 0 0 0 27 23 19
22 22 0 0 0 25 0 0 0 11 0 0 0 0 24 25 21
25 25 0 0 0 23 0 0 0 10 0 0 0 0 23 23 20
23 23 0 0 0 21 0 0 0 11 0 0 0 0 26 26 19
25 21 0 0 0 19 0 0 0 12 0 0 0 0 23 29 21
23 19 0 0 0 22 0 0 0 14 0 0 0 0 26 27 19
26 21 0 0 0 20 0 0 0 13 0 0 0 0 24 25 21
25 24 0 0 0 19 0 0 0 15 0 0 0 0 23 24 20
