-73.6 -102.38666666666667 NA -102.05 NA -127.55 -83.25 NA -185.2857142857143 -131.1090909090909 -158.21923076923076 -211.30833333333337 -150.99090909090907 -150.96818181818185 NA
-86.2 -130.23333333333332 NA -82.9 NA -86.84 -87.85 NA -188.37857142857143 -127.91818181818184 -123.2269230769231 -166.85 -171.23846153846154 -168.96000000000004 NA
-88.1 -141.01333333333335 NA -100.15 NA -86.23 -96.05 NA -138.3642857142857 -131.25454545454545 -136.00000000000003 -161.5722222222222 -152.59230769230768 -140.91500000000002 NA
-79.3 -136.03333333333333 NA -75.80000000000001 NA -88.08 -83.15 NA -187.3857142857143 -141.33636363636364 -134.96153846153848 -153.9388888888889 -141.19230769230768 -122.50000000000003 NA
-81.3 -109.82666666666665 NA -88.44999999999999 NA -192.13 -99.75 NA -189.53571428571428 -163.4 -126.11538461538463 -177.73888888888894 -103.69999999999999 -158.83999999999997 NA
-78.2 -135.05333333333334 NA -80.4 NA -83.06 -115.5 NA -94.32857142857144 -180.0090909090909 -152.8 -203.04444444444445 -85.23846153846154 -142.98000000000002 NA
-84.4 -164.18 NA -103.85 NA -129.71999999999997 -84.75 NA -159.7642857142857 -132.63636363636363 -131.7846153846154 -161.04705882352943 -87.78000000000002 -162.97499999999997 NA
-86.9 -112.30666666666666 NA -85.8 NA -97.13 -82.45 NA -125.19285714285714 -132.20909090909092 -105.15769230769232 -158.87058823529415 -117.58666666666666 -97.345 NA
-92.6 -94.58666666666666 NA -83.85 NA -134.85 -86.0 NA -88.4357142857143 -156.87272727272727 -131.94230769230768 -141.14705882352942 -93.12666666666668 -90.94999999999999 NA
-94.4 -196.52 NA -83.44999999999999 NA -129.64000000000001 -79.4 NA -121.78571428571426 -91.12727272727273 -135.05384615384614 -138.55882352941177 -124.44 -113.30500000000002 NA
-74.6 -221.72 NA -96.15 NA -130.01000000000002 -85.75 NA -115.75714285714287 -131.26363636363638 -115.05384615384618 -141.37647058823526 -123.34666666666666 -100.85999999999999 NA
-106.2 -177.76666666666668 NA -93.15 NA -80.01999999999998 -80.19999999999999 NA -95.15714285714284 -152.4818181818182 -89.75769230769232 -121.61764705882351 -114.37333333333332 -95.155 NA
-81.5 -161.68 NA -93.45 NA -86.30000000000001 -97.94999999999999 NA -114.90714285714286 -108.75454545454545 -94.13846153846154 -183.73235294117643 -140.45333333333332 -93.33 NA
-84.3 -179.03333333333333 NA -89.6 NA -199.62000000000003 -91.0 NA -89.85 -173.83636363636364 -87.72692307692309 -119.77352941176471 -110.02666666666669 -104.63999999999999 NA
-108.2 -134.60666666666665 NA -79.55000000000001 NA -89.08000000000001 -85.0 NA -117.91428571428573 -207.69090909090912 -99.32307692307691 -131.54411764705878 -144.02666666666664 -127.08 NA
-84.4 -125.8 NA -93.95 NA -88.66999999999999 -93.65 NA -92.44999999999997 -150.6727272727273 -114.95000000000002 -96.92352941176469 -111.45333333333333 -152.24 NA
-80.0 -207.4666666666667 NA -106.15 NA -162.48000000000002 -84.55000000000001 NA -90.14285714285714 -188.5181818181818 -112.64230769230768 -133.80882352941177 -122.92666666666665 -145.07500000000002 NA
-84.0 -156.34666666666666 NA -77.4 NA -126.89000000000001 -83.2 NA -104.89285714285714 -96.0 -104.75384615384617 -172.12647058823526 -98.66000000000001 -124.72 NA
-72.4 -248.54666666666665 NA -85.15 NA -110.71999999999998 -92.65 NA -124.95714285714287 -130.49090909090907 -153.79615384615383 -149.06470588235294 -155.09333333333333 -111.91 NA
-81.7 -102.42666666666668 NA -88.6 NA -86.65 -113.15 NA -181.67857142857142 -120.15454545454546 -133.85384615384618 -101.53823529411764 -159.67999999999998 -130.11999999999995 NA
-95.1 -121.70666666666669 NA -96.0 NA -128.85999999999999 -104.6 NA -98.44285714285715 -156.1 -116.26538461538463 -139.74411764705886 -146.36 -117.41 NA
-90.3 -138.38666666666666 NA -81.0 NA -83.14 -110.45 NA -117.45 -132.54545454545453 -139.71153846153848 -111.38823529411764 -125.90000000000002 -126.46 NA
-77.5 -109.83999999999999 NA -90.80000000000001 NA -130.42000000000002 -84.35 NA -128.00000000000003 -205.34545454545457 -132.09230769230766 -137.38529411764708 -130.42666666666665 -82.435 NA
-83.0 -99.06 NA -114.05 NA -125.92 -84.44999999999999 NA -320.83571428571435 -198.4 -105.55000000000003 -123.27647058823528 -173.22666666666666 -116.24499999999998 NA
-78.1 -109.02666666666666 NA -81.1 NA -85.32000000000001 -96.6 NA -241.6214285714286 -129.67272727272726 -116.09230769230768 -145.91470588235296 -147.36 -99.34 NA
-74.4 -144.86666666666667 NA -102.6 NA -136.45999999999998 -85.9 NA -116.77857142857144 -141.56363636363633 -122.6423076923077 -113.33235294117648 -142.37333333333333 -139.19 NA
-99.4 -204.15333333333334 NA -87.25 NA -87.74 -84.5 NA -86.97857142857141 -128.79999999999998 -139.14615384615382 -165.56176470588235 -100.59333333333333 -103.43500000000002 NA
-89.2 -216.23333333333338 NA -86.55000000000001 NA -94.76 -96.65 NA -147.34285714285716 -92.77272727272727 -88.71538461538464 -160.91470588235293 -139.14 -86.07500000000002 NA
-94.8 -289.0 NA -85.45 NA -126.71000000000001 -84.35 NA -117.02142857142857 -164.40909090909093 -110.72692307692309 -186.53235294117644 -129.40666666666667 -105.98999999999998 NA
-91.2 -165.14666666666665 NA -89.55 NA -84.97 -95.35 NA -114.57142857142857 -137.06363636363636 -123.93461538461541 -178.06764705882352 -90.01333333333334 -122.785 NA
-98.3 -210.32666666666668 NA -87.55 NA -88.96000000000001 -107.25 NA -94.10714285714286 -92.27272727272727 -87.8153846153846 -253.99117647058824 -96.36666666666666 -110.26999999999998 NA
-100.2 -154.26000000000002 NA -90.9 NA -127.66000000000001 -96.3 NA -156.92857142857142 -87.83636363636363 -138.1307692307692 -173.17647058823533 -139.08 -195.93 NA
-83.5 -160.34666666666666 NA -93.85 NA -165.79000000000002 -77.1 NA -147.54285714285717 -168.36363636363637 -147.60384615384618 -141.97058823529414 -160.79333333333335 -124.67 NA
-86.4 -229.66 NA -84.65 NA -125.14999999999998 -92.75 NA -145.34285714285716 -90.19090909090909 -103.32692307692308 -122.21470588235292 -139.3 -108.47999999999999 NA
-79.3 -136.51333333333335 NA -97.35 NA -184.49 -97.35 NA -176.33571428571432 -227.7818181818182 -103.1307692307692 -213.81176470588233 -123.06666666666668 -142.445 NA
-87.8 -211.57333333333332 NA -86.25 NA -91.56 -81.65 NA -120.45714285714284 -102.89090909090909 -104.62307692307695 -116.34705882352941 -107.52666666666667 -107.30499999999998 NA
-79.9 -114.26 NA -87.65 NA -83.64 -104.15 NA -116.78571428571429 -86.55454545454546 -121.62307692307694 -141.10588235294114 -97.23333333333335 -110.375 NA
-72.9 -149.23333333333332 NA -83.9 NA -136.64 -93.15 NA -100.74285714285715 -135.54545454545453 -91.86153846153844 -154.51470588235293 -136.4 -233.32000000000002 NA
-83.3 -97.66000000000001 NA -98.65 NA -100.55 -96.75 NA -152.2642857142857 -164.76363636363638 -95.19999999999997 -165.9676470588235 -138.88 -144.14 NA
-87.7 -129.34 NA -93.15 NA -85.51 -86.0 NA -150.90000000000003 -172.23636363636362 -109.29230769230769 -151.97352941176473 -98.68666666666665 -135.32999999999998 NA
-91.2 -103.97333333333333 NA -80.8 NA -92.47 -102.0 NA -167.8857142857143 -130.14545454545453 -125.36538461538463 -155.47352941176473 -99.11333333333333 -145.76499999999996 NA
-79.5 -122.33333333333333 NA -97.35 NA -132.85 -85.85 NA -121.25714285714285 -88.83636363636364 -103.60384615384616 -139.80882352941174 -135.28 -168.88 NA
-84.0 -178.00666666666666 NA -88.35 NA -121.79999999999998 -83.4 NA -95.29285714285713 -89.51818181818182 -82.97307692307692 -161.5735294117647 -121.55333333333334 -150.195 NA
-88.7 -176.94666666666666 NA -83.9 NA -88.67999999999999 -90.35 NA -149.0071428571429 -85.23636363636363 -115.27307692307691 -131.14117647058828 -84.87333333333332 -123.58000000000001 NA
-78.6 -250.81333333333336 NA -134.7 NA -103.44000000000001 -86.95 NA -107.84285714285714 -131.65454545454546 -86.31923076923077 -135.6117647058823 -112.83333333333333 -102.24499999999999 NA
-85.4 -110.07333333333334 NA -85.35 NA -176.29 -87.1 NA -121.38571428571426 -90.03636363636363 -132.31538461538463 -127.54117647058823 -86.81333333333333 -149.66 NA
-95.9 -120.35333333333331 NA -93.30000000000001 NA -127.64000000000001 -103.15 NA -114.35000000000001 -119.88181818181816 -87.78846153846156 -124.5529411764706 -88.61999999999999 -169.425 NA
-112.7 -113.68666666666667 NA -94.45 NA -90.69 -95.95 NA -85.23571428571428 -124.32727272727274 -104.48846153846151 -144.57647058823528 -84.64 -148.50500000000002 NA
-82.1 -144.04000000000002 NA -83.25 NA -90.24000000000001 -106.75 NA -115.31428571428572 -211.29090909090908 -109.04615384615386 -141.31176470588235 -95.06666666666666 -107.91500000000003 NA
-77.8 -121.47999999999999 NA -91.85 NA -85.92999999999999 -89.94999999999999 NA -105.52857142857144 -129.70909090909092 -91.48076923076925 -118.91176470588235 -82.42 -135.74999999999997 NA
-85.0 -99.88666666666668 NA -82.3 NA -129.40000000000003 -93.75 NA -153.30000000000004 -120.47272727272728 -108.4423076923077 -114.29705882352944 -112.02666666666666 -129.185 NA
-102.1 -112.20666666666668 NA -91.85 NA -89.06 -93.25 NA -94.30714285714285 -128.13636363636363 -88.9923076923077 -155.9558823529412 -116.02666666666666 -157.99500000000003 NA
-84.9 -87.47333333333333 NA -80.25 NA -94.89 -93.6 NA -113.47857142857143 -131.13636363636363 -100.64615384615385 -206.55000000000004 -84.16666666666667 -189.27000000000004 NA
-89.9 -95.53333333333333 NA -88.75 NA -84.85 -92.5 NA -87.22857142857143 -90.17272727272727 -87.37692307692308 -156.57058823529414 -167.03999999999996 -120.91 NA
-97.3 -153.54666666666665 NA -80.15 NA -180.05 -107.35 NA -82.17857142857143 -158.1090909090909 -99.41923076923075 -194.57647058823534 -137.57333333333332 -194.2 NA
-85.5 -119.73333333333333 NA -130.85 NA -122.72999999999998 -92.5 NA -81.41428571428571 -165.66363636363636 -83.0576923076923 -123.42352941176472 -146.54666666666668 -258.41999999999996 NA
-84.8 -147.35333333333335 NA -90.5 NA -83.30000000000001 -98.55 NA -85.11428571428573 -90.7181818181818 -101.46538461538461 -139.99705882352941 -132.04 -130.52500000000003 NA
-76.0 -134.52666666666667 NA -93.55 NA -115.29 -96.3 NA -88.35714285714286 -154.65454545454546 -88.44999999999999 -173.89411764705883 -176.68666666666667 -133.225 NA
-83.7 -159.70000000000002 NA -105.2 NA -126.05 -95.85 NA -91.74285714285712 -143.07272727272724 -115.53076923076924 -111.26176470588236 -137.36666666666667 -137.915 NA
-82.8 -111.16666666666669 NA -82.4 NA -130.23999999999998 -78.7 NA -113.5642857142857 -238.57272727272724 -88.8884615384615 -129.54117647058825 -136.55333333333334 -118.44500000000001 NA
-108.2 -160.8 NA -97.45 NA -167.76 -95.15 NA -83.8 -182.85555555555555 -112.37407407407409 -142.76571428571432 -140.85999999999999 -110.76999999999998 NA
-74.5 -124.26666666666665 NA -94.95 NA -83.58000000000001 -105.94999999999999 NA -116.29285714285713 -189.8777777777778 -115.35 -134.1742857142857 -114.95333333333333 -117.55499999999998 -87.69999999999999
-98.0 -148.51333333333335 NA -82.9 NA -198.2 -78.45 NA -112.0357142857143 -196.13333333333333 -90.48000000000002 -166.7485714285714 -169.16666666666666 -137.56 -82.40833333333333
-80.8 -119.36000000000003 NA -86.3 NA -89.22999999999999 -90.44999999999999 NA -118.52142857142857 -136.94444444444443 -79.17272727272729 -142.2314285714286 -144.3133333333333 -141.39499999999998 -111.53750000000001
-86.7 -111.50666666666666 NA -80.7 NA -104.56999999999998 -87.4 NA -146.72857142857143 -118.35555555555555 -120.9090909090909 -127.73142857142858 -132.4933333333333 -116.02499999999998 -117.275
-77.1 -150.81333333333336 NA -93.35 NA -146.99999999999997 -91.45 NA -200.87857142857143 -169.37777777777777 -81.40909090909092 -138.8057142857143 -105.79333333333332 -150.71499999999997 -159.9125
-77.3 -97.25333333333334 NA -97.25 NA -137.88000000000002 -83.3 NA -100.80714285714284 -269.87777777777785 -95.5909090909091 -178.73428571428568 -179.66666666666666 -150.885 -108.85625
-80.8 -142.61333333333334 NA -86.25 NA -125.71 -92.75 NA -121.30000000000003 -204.02857142857144 -90.26363636363637 -99.57500000000002 -147.04666666666665 -152.70999999999998 -110.975
-74.5 -143.28 NA -93.65 NA -84.05000000000001 -88.45 NA -170.02857142857147 -88.89999999999999 -131.64545454545456 -137.46486486486484 -139.46666666666667 -164.27 -111.61249999999997
-95.3 -99.41333333333334 NA -83.2 NA -81.93 -125.15 NA -140.6642857142857 -256.01666666666665 -84.55454545454545 -139.83243243243243 -118.43333333333334 -130.12999999999997 -139.69375000000002
-80.9 -118.28666666666665 NA -107.4 NA -125.97999999999998 -100.0 NA -138.94285714285715 -165.94 -93.27272727272727 -161.05000000000004 -92.79333333333332 -89.63 -109.38125
-83.3 -178.16666666666666 NA -81.35 NA -177.13000000000002 -101.85 NA -161.27142857142854 -121.64999999999999 -93.7272727272727 -169.1820512820513 -109.60666666666665 -146.365 -83.69375000000001
-99.6 -142.7466666666666 NA -111.9 NA -192.94 -97.69999999999999 NA -170.07142857142858 -88.63333333333333 -131.63636363636363 -120.18500000000003 -167.81333333333333 -126.16 -112.28750000000001
-86.5 -138.40666666666667 NA -79.5 NA -85.59 -100.0 NA -146.52142857142854 -82.45 -87.05454545454546 -145.8682926829268 -151.36666666666667 -131.05 -141.35
-112.0 -84.08 NA -83.5 NA -85.61 -94.8 NA -151.77857142857144 -82.45 -88.75454545454546 -131.06428571428572 -123.96666666666668 -83.35999999999999 -116.8125
-81.1 -138.27333333333337 NA -100.95 NA -168.22 -102.2 NA -114.63571428571429 -84.35 -88.33636363636366 -121.70714285714283 -140.1 -126.61999999999998 -147.46875
-88.0 -112.9666666666667 NA -82.30000000000001 NA -208.92 -89.6 NA -152.56428571428572 -86.2 -83.26363636363637 -127.76666666666667 -117.26666666666667 -151.965 -147.1125
-108.1 -141.48666666666665 NA -82.9 NA -135.54000000000002 -130.2 NA -101.30714285714285 -92.55 -154.3 -127.23571428571428 -91.49333333333333 -110.75 -189.86875
-97.6 -131.7866666666667 NA -79.80000000000001 NA -166.17000000000002 -96.65 NA -203.76428571428568 -80.69999999999999 -89.09090909090911 -147.06190476190477 -149.84666666666666 -106.525 -116.06875000000001
-73.9 -88.84666666666666 NA -90.8 NA -133.24999999999997 -93.80000000000001 NA -110.27142857142857 -97.4 -143.54545454545453 -112.05238095238097 -117.57999999999998 -202.88 -115.75625000000001
-77.1 -86.40666666666667 NA -83.0 NA -82.85999999999999 -95.35 NA -131.07857142857142 -87.05 -82.26363636363637 -128.57142857142856 -132.95333333333332 -202.76999999999998 -137.99374999999998
-100.0 -87.45333333333332 NA -106.25 NA -142.02 -96.35 NA -113.32857142857142 -84.44999999999999 -88.11818181818182 -100.8404761904762 -90.51333333333334 -135.35 -92.925
-93.7 -91.02 NA -86.5 NA -96.47 -96.85 NA -181.94285714285712 -83.05 -122.56363636363636 -104.89761904761905 -104.75999999999998 -115.30000000000003 -134.775
-86.6 -113.98666666666666 NA -97.2 NA -107.48000000000002 -81.9 NA -113.91428571428573 -79.80000000000001 -122.89999999999999 -103.70238095238093 -99.25333333333333 -114.92 -144.20625
-87.5 -113.82666666666665 NA -92.5 NA -100.43 -99.85 NA -174.56428571428572 -98.1 -94.2909090909091 -123.48333333333336 -205.24666666666664 -107.27499999999998 -87.98124999999999
-95.8 -97.51333333333332 NA -87.2 NA -101.09 -103.7 NA -169.4642857142857 -84.05 -85.95454545454545 -121.60238095238094 -109.65333333333334 -107.08500000000001 -112.58125000000001
-82.4 -90.03333333333333 NA -91.5 NA -114.39000000000001 -92.1 NA -142.3 -84.05 -87.82727272727274 -102.43333333333332 -94.82 -104.48500000000001 -89.45625
-82.3 -140.40666666666667 NA -101.55 NA -132.26000000000002 -93.85 NA -97.18571428571428 -83.15 -87.51818181818182 -122.57619047619048 -114.81333333333335 -110.18499999999999 -166.79999999999998
-75.9 -147.46666666666667 NA -90.7 NA -115.7 -105.65 NA -82.96428571428571 -87.30000000000001 -86.46363636363637 -126.95714285714283 -113.47333333333333 -158.05 -84.08125000000001
-73.7 -121.81999999999998 NA -102.0 NA -96.38 -85.15 NA -151.53571428571428 -79.1 -95.16363636363636 -123.81190476190473 -142.18666666666667 -95.77000000000001 -138.22499999999997
-75.4 -110.79333333333332 NA -105.1 NA -124.22 -94.0 NA -133.40714285714287 -78.85 -90.03636363636363 -131.32142857142856 -132.73333333333332 -133.825 -83.68125
-81.0 -87.57333333333332 NA -88.44999999999999 NA -84.96999999999998 -99.65 NA -143.55 -83.45 -94.00909090909092 -156.27142857142857 -119.56666666666665 -87.595 -107.4
-88.2 -108.67333333333335 NA -89.95 NA -100.36999999999999 -81.05000000000001 NA -144.85000000000002 -101.69999999999999 -78.56363636363636 -155.57380952380953 -121.86666666666665 -104.38499999999999 -116.99999999999999
-82.8 -87.05333333333334 NA -82.1 NA -130.71000000000004 -83.80000000000001 NA -172.2 -86.25 -83.44545454545454 -104.22857142857141 -137.45333333333335 -108.69500000000001 -87.12500000000001
-85.2 -143.06666666666666 NA -88.55000000000001 NA -92.75 -84.80000000000001 NA -81.77142857142857 -86.25 -81.13636363636363 -125.98333333333332 -87.85333333333332 -94.89000000000001 -194.0875
-82.7 -99.25333333333332 NA -89.44999999999999 NA -111.2 -89.05000000000001 NA -127.79285714285713 -79.1 -119.20909090909093 -132.09999999999997 -96.46 -98.70999999999998 -116.34375
-80.8 -138.18666666666667 NA -92.25 NA -141.64000000000001 -91.4 NA -82.00714285714287 -80.25 -101.32727272727271 -108.87619047619049 -119.24 -91.99 -88.84375
-88.2 -131.42 NA -102.45 NA -142.34 -85.4 NA -110.98571428571431 -90.05 -101.1090909090909 -121.18571428571427 -141.02666666666664 -119.91000000000001 -184.53125
-94.5 -112.66000000000001 NA -92.6 NA -114.68999999999998 -88.30000000000001 NA -140.94285714285715 -79.95 -120.37272727272729 -130.67857142857142 -86.06 -124.13 -184.03749999999997
-78.6 -168.50666666666666 NA -75.55000000000001 NA -170.07 -96.3 NA -85.22857142857143 -83.5 -139.72727272727272 -143.08095238095234 -102.11333333333332 -167.93999999999997 -168.1125
-96.4 -95.53999999999999 NA -80.65 NA -203.89000000000001 -87.15 NA -83.04285714285716 -80.85 -102.00909090909092 -127.34761904761902 -87.4 -85.89500000000001 -135.99374999999998
-78.3 -106.91333333333334 NA -117.4 NA -155.46 -101.75 NA -132.67857142857142 -84.44999999999999 -93.9 -139.7095238095238 -82.98 -102.725 -110.29375000000002
-81.7 -142.77333333333334 NA -91.8 NA -215.84 -94.6 NA -82.45714285714287 -88.25 -86.93636363636364 -103.56666666666668 -83.55999999999999 -104.475 -82.96875
-80.0 -82.66666666666667 NA -103.75 NA -153.06 -92.05 NA -105.92857142857144 -92.5 -109.24545454545455 -91.74999999999997 -84.43333333333334 -83.84499999999998 -137.26875
-79.9 -116.59999999999998 NA -84.30000000000001 NA -213.1 -91.65 NA -130.1357142857143 -94.15 -88.82727272727271 -160.4547619047619 -118.43333333333334 -102.49000000000001 -109.75000000000001
-78.9 -93.68666666666667 NA -112.9 NA -162.58999999999997 -86.0 NA -128.20714285714286 -94.3 -122.82727272727271 -130.5095238095238 -121.85999999999999 -119.19000000000001 -160.48749999999998
-74.7 -142.53333333333333 NA -87.55000000000001 NA -162.98999999999998 -115.55 NA -214.4642857142857 -82.94999999999999 -86.06363636363636 -120.5452380952381 -119.47333333333333 -94.505 -163.34375000000003
-81.2 -108.87333333333335 NA -87.8 NA -206.77999999999997 -86.1 NA -151.25000000000003 -76.9 -112.8 -118.75714285714288 -87.28 -127.05999999999999 -80.58125
-77.7 -114.56 NA -92.95 NA -131.56 -88.05000000000001 NA -83.12857142857145 -95.9 -83.5909090909091 -106.80476190476189 -112.13333333333334 -151.50500000000002 -136.46875
-94.7 -156.07333333333332 NA -88.35 NA -178.34 -85.75 NA -107.34285714285716 -90.1 -124.06363636363639 -95.2309523809524 -112.82666666666665 -105.83500000000001 -159.44375
-87.5 -137.51333333333332 NA -89.85 NA -138.66 -82.55 NA -126.57142857142856 -82.9 -87.15454545454544 -155.44047619047618 -83.97333333333333 -177.67999999999998 -83.05625
-81.9 -165.28 NA -85.75 NA -159.42000000000002 -86.45 NA -81.94285714285715 -85.2 -89.36363636363636 -89.7357142857143 -94.26666666666667 -113.28000000000002 -131.89374999999998
-80.1 -145.9733333333333 NA -80.5 NA -113.19000000000001 -89.25 NA -134.56428571428572 -86.2 -155.94545454545454 -170.7095238095238 -111.57999999999998 -105.545 -107.45625000000001
-85.2 -133.14666666666665 NA -83.35 NA -244.2 -99.44999999999999 NA -140.31428571428572 -83.15 -121.0909090909091 -273.8047619047619 -89.30666666666667 -111.525 -143.18749999999997
-77.6 -100.29333333333334 NA -90.85 NA -200.28 -87.4 NA -109.35 -86.19999999999999 -100.16363636363639 -148.18809523809526 -125.11333333333333 -107.80500000000002 -87.44999999999999
-83.1 -113.09999999999998 NA -90.44999999999999 NA -88.36 -95.1 NA -107.91428571428571 -93.5 -83.92727272727274 -182.3261904761905 -120.33333333333334 -97.81 -158.59375000000003
-89.5 -126.82666666666667 NA -80.2 NA -135.93 -89.0 NA -86.89285714285712 -81.35 -126.66363636363636 -155.45714285714288 -124.02 -107.75500000000002 -158.7375
-79.2 -139.02 NA -105.35 NA -89.4 -91.4 NA -80.79999999999998 -93.05000000000001 -79.50909090909092 -146.40714285714282 -124.60666666666665 -129.90000000000003 -114.35625
-87.4 -158.27333333333334 NA -94.1 NA -188.20999999999998 -92.7 NA -161.06428571428572 -82.75 -102.43636363636365 -124.24047619047617 -143.51999999999998 -104.425 -130.025
-76.0 -155.87333333333333 NA -82.35 NA -142.95 -90.19999999999999 NA -113.18571428571428 -75.25 -85.99090909090908 -124.56428571428572 -147.19333333333333 -98.065 -111.0375
-90.6 -168.24666666666664 NA -95.1 NA -174.44 -100.95 NA -114.0 -86.30000000000001 -88.08181818181818 -121.84523809523812 -170.5066666666667 -88.185 -108.68125
-89.0 -137.1933333333333 NA -91.9 NA -85.22 -80.75 NA -80.37857142857142 -92.4 -88.27272727272727 -118.57380952380953 -118.72666666666666 -152.07 -136.65624999999997
-84.3 -141.3 NA -81.25 NA -119.58000000000001 -92.9 NA -139.22857142857143 -88.80000000000001 -88.8 -130.8190476190476 -97.35333333333332 -128.745 -110.20000000000002
-83.3 -166.76000000000002 NA -90.85 NA -127.91999999999999 -93.75 NA -170.25714285714284 -95.0 -79.75454545454545 -130.95952380952383 -114.21333333333334 -106.095 -122.26250000000002
-76.3 -217.48666666666668 NA -96.2 NA -131.19 -108.35000000000001 NA -171.27857142857144 -87.94999999999999 -120.1818181818182 -143.80238095238096 -114.49333333333335 -107.59 -150.08124999999998
-87.0 -108.72666666666669 NA -95.4 NA -113.26999999999998 -103.85 NA -112.92142857142858 -84.15 -141.5090909090909 -108.66190476190476 -119.39333333333335 -133.87 -89.40625
-92.4 -132.77333333333334 NA -83.25 NA -85.57000000000001 -90.15 NA -171.5 -83.7 -80.69090909090909 -94.81190476190476 -91.78 -108.17999999999999 -165.23749999999998
-99.5 -192.93333333333334 NA -90.45 NA -126.35999999999999 -88.85 NA -87.29285714285716 -86.3 -96.22727272727273 -135.25714285714287 -117.03333333333335 -169.925 -87.7375
-78.0 -109.52666666666667 NA -87.7 NA -83.05999999999999 -90.45 NA -130.09285714285713 -84.25 -78.2 -113.69523809523807 -99.02666666666667 -109.21499999999999 -107.98125
