NA NA 249.6 NA 93.92 NA NA NA 236.17391304347825 224.125 72.8695652173913 197.5
NA NA 408.6666666666667 NA 211.45833333333334 NA NA NA 282.45454545454544 259.741935483871 94.54545454545455 188.57142857142858
NA NA 526.5714285714286 NA 284.5531914893617 NA NA NA 260.95238095238096 287.26666666666665 117.14285714285714 201.1764705882353
NA NA 513.8823529411765 NA 338.60869565217394 NA NA NA 241.42857142857142 328.3448275862069 136.0 198.23529411764707
NA NA 440.3 NA 274.4 NA NA NA 312.3 302.07142857142856 171.6 200.625
NA NA 490.60869565217394 NA 302.8837209302326 NA NA NA 402.0 321.48148148148147 134.8421052631579 194.8
NA NA 549.1538461538462 NA 281.8974358974359 NA NA NA 488.3076923076923 273.84 182.23529411764707 201.1764705882353
NA NA 482.6666666666667 NA 271.3888888888889 NA NA NA 462.53333333333336 305.04347826086956 195.5 185.625
NA NA 445.375 NA 358.8125 NA NA NA 452.4375 377.36 256.7142857142857 200.0
NA NA 529.6666666666666 NA 364.06666666666666 NA NA NA 446.93333333333334 288.7586206896552 179.75 187.69230769230768
NA NA 516.0 NA 460.14814814814815 NA NA NA 356.3636363636364 345.6923076923077 264.0 190.66666666666666
NA NA 514.918918918919 NA 842.0 NA NA NA 351.26666666666665 308.25 214.58823529411765 195.0
NA NA 553.3714285714286 NA 543.7142857142857 NA NA NA 326.5 233.1304347826087 310.625 193.84615384615384
NA NA 592.2702702702703 NA 583.9459459459459 NA NA NA 334.5833333333333 269.2 311.1764705882353 165.42857142857142
NA NA 554.1 NA 613.65 NA NA NA 356.3809523809524 336.22222222222223 487.6666666666667 205.0
NA NA 724.4736842105264 NA 640.6315789473684 NA NA NA 362.6 309.5238095238095 325.14285714285717 190.36363636363637
NA NA 619.3809523809524 NA 845.0285714285715 NA NA NA 351.27272727272725 217.05263157894737 395.57894736842104 206.16666666666666
NA NA 612.9230769230769 NA 749.05 NA NA NA 312.6 260.8888888888889 395.90909090909093 217.0909090909091
NA NA 1135.8857142857144 NA 881.5454545454545 NA NA NA 338.44444444444446 302.0 465.5 188.16666666666666
NA NA 843.0243902439024 NA 804.0952380952381 NA NA NA 319.1764705882353 348.93333333333334 410.17391304347825 332.3636363636364
NA NA 977.5 NA 707.9512195121952 NA NA NA 329.875 249.33333333333334 388.90909090909093 284.61538461538464
NA NA 839.7727272727273 NA 691.2972972972973 NA NA NA 368.0 313.375 483.0 214.14285714285714
NA NA 1086.780487804878 NA 752.9411764705883 NA NA NA 345.3 317.77777777777777 440.4347826086956 250.46153846153845
NA NA 866.0888888888888 NA 947.7368421052631 NA NA NA 419.55555555555554 344.625 505.23809523809524 176.33333333333334
NA NA 806.4 NA 736.8780487804878 NA NA NA 507.36842105263156 313.88235294117646 520.8695652173913 297.09090909090907
NA NA 953.027027027027 NA 857.1052631578947 NA NA NA 386.76190476190476 237.25 383.9230769230769 392.1666666666667
