0.0 0.0
1.9099999999979067 0.019099999999979068
10.890799999998015 0.15857599999995664
39.66739999999644 0.6908779999999222
32.451499999996976 1.3606739999998383
75.8158999999965 2.3482859999998187
36.959199999997644 1.4188789999998712
71.90079999999628 3.891959999999722
84.99969999999627 6.983750999999615
120.1782999999992 9.56189999999951
138.84230000000176 12.536412999999513
95.88499999999665 14.73253699999942
121.5892999999977 25.732891999999115
109.61209999999585 25.923509999999197
126.5295999999984 30.159134999999164
155.12290000000064 32.352188999999264
175.77740000000148 36.78888799999914
221.90040000000434 40.17510499999949
200.10760000000124 51.52273799999914
241.07540000000432 62.41884499999903
240.63070000000425 84.06682599999898
221.99770000000171 75.178432999999
249.24800000000374 99.19145099999896
242.40820000000267 114.6722239999985
374.5663000000071 102.00174399999892
340.8413000000056 107.29663199999933
344.3765000000062 117.7047199999991
305.52560000000494 141.0637929999991
341.52750000000447 155.66607099999916
358.2595000000058 146.4013329999992
392.4607000000062 178.15868299999937
439.8051000000066 168.81352599999923
434.82320000000703 211.2966729999996
421.6066000000065 200.4777380000001
460.08560000000693 252.52759300000136
465.7930000000056 269.2800060000013
484.3208000000072 307.32729500000244
535.7297000000085 300.6092530000023
494.8423000000072 327.2687550000026
508.3721000000064 329.7408940000025
520.7680000000063 338.72777200000235
533.2517000000059 323.9665350000017
545.8957000000063 359.0965680000023
567.9901000000071 415.7389280000032
577.146600000006 384.7067540000023
594.1186000000075 407.6960260000026
605.8380000000071 436.7573310000028
625.5779000000066 475.6544560000029
638.7729000000068 452.19962200000225
651.0930000000071 505.46891500000334
665.6430000000072 504.7016970000032
674.5107000000064 517.7130610000024
684.9741000000067 505.0800380000022
706.5501000000065 522.7586120000026
749.8724000000075 559.7765640000027
707.5423000000061 564.6719760000029
704.6903000000055 553.1261520000025
751.5053000000075 585.4300790000027
772.745000000007 613.1741280000027
789.0382000000068 627.6831110000032
807.6319000000074 648.4455820000032
832.2504000000081 626.4340540000029
829.9520000000072 645.3740050000024
835.9775000000072 682.9990840000034
868.743600000008 708.2003350000034
859.3611000000059 719.9196470000039
879.5893000000065 728.9859650000034
903.0815000000073 764.459019000004
896.5939000000055 742.1075070000029
928.505500000007 777.376453000003
933.1510000000065 791.0990000000031
956.3435000000075 787.2466950000033
962.8481000000066 810.9044990000034
964.814700000007 786.9585970000028
982.5418000000069 835.3621340000028
1026.1569000000072 846.4834790000034
999.0374000000061 842.3882520000029
1033.0511000000072 865.057346000003
1052.0766000000074 897.7553360000035
1048.416200000006 893.1984280000028
1069.6985000000066 906.7017960000027
1093.6243000000068 924.2747840000031
1082.371100000007 947.6974640000027
1119.8754000000076 961.041013000003
1136.914200000007 988.4632380000039
1123.2848000000065 1009.7976190000039
1165.5566000000063 971.8874760000028
1169.5416000000068 992.1813220000025
1205.1697000000079 1056.6215310000039
1205.1956000000068 1054.9966840000038
1185.821300000006 1038.7027750000032
1214.351000000007 1084.0645930000035
1228.4388000000063 1090.4993670000038
1267.5425000000073 1085.9327720000033
1267.1680000000065 1081.9395260000024
1272.5011000000059 1121.9139250000035
1301.7693000000065 1158.087784000003
1299.954000000007 1146.056570000003
1327.413700000007 1156.7776010000032
1347.4406000000076 1168.7798960000034
1335.4352000000072 1174.8690420000037
1344.4970000000067 1185.0430430000033
1368.6788000000074 1217.1395950000033
1390.2734000000073 1245.3783960000037
1402.1990000000073 1256.392359000004
1420.9127000000071 1243.676944000003
1441.0445000000082 1267.8631090000022
1433.8951000000068 1320.6220600000045
1463.3605000000068 1327.9771630000043
1465.5192000000059 1314.2268320000037
1483.2656000000059 1321.1827570000025
1515.1913000000075 1331.6520820000028
1549.2534000000078 1352.2120360000026
1542.2599000000066 1388.2735460000033
1550.9518000000073 1368.5694210000022
1558.0695000000062 1375.377460000003
1564.858800000007 1419.1214840000036
1571.280600000007 1393.9104640000025
1605.9424000000079 1446.9630760000032
1598.743700000007 1470.0660160000034
1603.7761000000066 1428.126455000003
1631.5228000000066 1481.9278540000032
1635.6667000000068 1474.327045454548
1658.7029000000077 1486.5202460000028
1660.7145000000069 1505.7742373737403
1683.4003000000062 1517.0267840000035
1703.1272000000074 1530.4748811881218
1702.4443000000065 1543.8038356435673
1715.9791000000066 1556.8105485148546
1738.9373000000062 1590.5266180000035
1741.5961000000061 1617.874248514855
1777.6632000000068 1614.6268554455482
1783.7999000000068 1641.1493640000037
1793.032600000006 1648.8767870000033
1811.6011000000071 1659.012104040408
1838.248100000008 1675.949131000003
1851.8940000000082 1680.1550121212153
1849.977700000007 1699.0207930000026
1862.0612000000062 1721.23081616162
1878.5229000000065 1727.0636750000037
1893.8443000000057 1758.520038000003
1908.3634000000072 1764.0874712871318
1921.3883000000071 1790.2179039604002
1917.4419000000062 1783.2496767676807
1953.4150000000063 1799.789189108915
1995.513100000008 1816.049898019806
2026.3133000000091 1825.770889108915
1995.029200000007 1865.2803297029739
2026.4530000000073 1851.2935660000035
2027.1003000000073 1861.608265656569
2045.1583000000076 1886.8203252525295
2041.6471000000067 1904.5615282828314
