4,209999999999997 3,9936
55,05999999999974 4,407999999999998
55,43999999999973 5,820999999999996
66,20999999999981 14,380666666666649
74,08999999999978 21,76733333333328
71,5699999999998 19,432266666666617
83,62999999999866 23,608466666666622
88,61999999999851 23,210133333333275
91,70999999999839 24,491666666666568
84,22999999999865 26,115533333333236
111,06999999999758 28,42606666666649
127,35999999999694 30,17602649006596
126,679999999997 41,639133333332886
127,65999999999691 38,676688741721435
127,24999999999693 40,9301315789468
127,41999999999692 40,06739999999943
127,53999999999692 47,11841059602578
127,86999999999694 42,5344078947362
127,76999999999688 50,28532894736768
127,24999999999697 49,160718954247656
127,6199999999969 53,720526315788746
127,28999999999692 56,872302631578144
127,7899999999969 59,02901315789383
127,40999999999696 51,441275167784475
127,19999999999695 58,65357615893952
127,32999999999691 60,12231788079383
127,7899999999969 63,311818181817124
127,45999999999697 57,7703205128196
127,46999999999696 62,198947368420036
174,33999999999847 65,79052287581584
183,62999999999923 66,93496774193437
173,31999999999664 61,961428571427525
187,03999999999985 61,58541935483776
187,55999999999983 71,29261437908383
186,56999999999982 67,76209150326682
178,1699999999987 66,64719999999882
185,55999999999878 65,44928104575051
186,36999999999983 64,75729032257948
184,6699999999991 69,40935064934949
185,55999999999932 77,75636363636231
186,55999999999983 73,18453947368292
187,94999999999985 71,74110389610266
187,10999999999984 73,37419354838578
187,67999999999984 78,74947019867405
187,94999999999985 78,03691275167651
187,61999999999983 72,55987179487053
188,62999999999988 75,37810126582144
188,45999999999987 80,75779874213696
188,7499999999999 76,45847682119071
188,98999999999987 81,32939597315287
188,79999999999987 84,03791946308577
189,7399999999999 79,50116129032125
188,51999999999987 79,49871794871663
188,54999999999987 79,19137499999862
188,60999999999987 81,8049999999985
188,85999999999987 77,58709677419213
188,89999999999986 78,15774999999857
188,6199999999999 80,6328395061714
188,70999999999987 77,74703225806314
188,69999999999987 81,03234567901086
188,46999999999989 82,61829113923893
189,96999999999986 83,13245161290175
189,03999999999988 78,34324840764192
188,6199999999999 73,98746913580122
189,54999999999987 79,67962499999848
189,14999999999986 85,70745098039046
188,9299999999999 80,31643312101768
188,64999999999986 78,40599999999857
188,82999999999987 75,32647798741999
188,87999999999988 70,17337579617704
189,02999999999986 71,66031249999872
188,83999999999986 66,05043478260754
188,66999999999987 70,22086666666547
189,17999999999986 71,19424050632793
189,21999999999986 67,01530201342166
189,20999999999987 73,8976774193536
189,48999999999987 79,98828025477583
189,21999999999986 75,43103896103783
189,33999999999986 74,83960264900543
188,6199999999999 73,81292993630453
189,35999999999987 84,69584415584278
188,64999999999986 69,51407643311988
189,52999999999986 72,08354838709553
189,28999999999988 69,38389261744852
189,23999999999987 69,98212903225689
189,07999999999987 70,06230769230658
188,88999999999987 72,09341935483755
189,87999999999988 75,86191082802445
188,96999999999989 71,37544217686985
188,9999999999999 72,65416107382462
189,10999999999987 74,6834437086082
189,52999999999986 69,84161290322484
189,54999999999987 75,85583333333236
189,32999999999987 76,43654088050212
189,65999999999988 79,59588607594841
189,29999999999987 71,20356687897998
189,18999999999988 76,19280254776969
189,20999999999987 66,55653846153756
189,53999999999988 71,4797333333324
189,37999999999988 72,433949044585
