-199.0 -199.0
-199.0 -199.0
-199.0 -199.0
-151.0 -198.67567567567568
-152.0 -196.3708609271523
-105.0 -190.6711409395973
-88.0 -184.50675675675674
-85.0 -171.45333333333335
-86.0 -167.58666666666667
-85.0 -155.79470198675497
-85.0 -144.8255033557047
-86.0 -150.14
-86.0 -159.26
-85.0 -158.36
-85.0 -159.19333333333333
-85.0 -150.6
-84.0 -158.25503355704697
-85.0 -160.33557046979865
-85.0 -158.1208053691275
-85.0 -161.08
-85.0 -159.93333333333334
-85.0 -153.24161073825502
-85.0 -156.84666666666666
-85.0 -160.11409395973155
-85.0 -148.73154362416108
-85.0 -148.66666666666666
-87.0 -159.66666666666666
-85.0 -155.12
-85.0 -154.26845637583892
-85.0 -151.30872483221478
-85.0 -159.27333333333334
-85.0 -153.91333333333333
-85.0 -152.55704697986576
-85.0 -143.65562913907286
-85.0 -153.20529801324503
-86.0 -153.73509933774835
-86.0 -147.98675496688742
-85.0 -151.21333333333334
-85.0 -153.6979865771812
-84.0 -147.95973154362417
-85.0 -155.23333333333332
-86.0 -160.19333333333333
-86.0 -156.07333333333332
-85.0 -158.38
-85.0 -151.70666666666668
-85.0 -151.36912751677852
-85.0 -155.41333333333333
-85.0 -152.17333333333335
-85.0 -156.21333333333334
-85.0 -151.90666666666667
-85.0 -156.06040268456377
-85.0 -153.98013245033113
-85.0 -156.60264900662253
-85.0 -150.79470198675497
-86.0 -154.45333333333335
-85.0 -155.80666666666667
-85.0 -151.12
-85.0 -156.3221476510067
-85.0 -153.04697986577182
-85.0 -154.248322147651
-86.0 -160.08724832214764
-85.0 -151.11333333333334
-85.0 -150.00666666666666
-85.0 -152.29333333333332
-85.0 -154.9798657718121
-86.0 -155.19333333333333
-86.0 -153.24324324324326
-85.0 -153.48
-85.0 -149.48322147651007
-85.0 -154.36241610738256
-85.0 -151.4765100671141
-85.0 -153.21333333333334
-85.0 -153.64429530201343
-85.0 -156.57333333333332
-85.0 -152.95973154362417
-85.0 -154.84
-85.0 -152.14
-85.0 -153.17333333333335
-85.0 -147.23333333333332
-85.0 -144.27333333333334
-85.0 -146.80666666666667
-85.0 -148.31333333333333
-85.0 -143.10666666666665
-85.0 -152.18
-85.0 -144.21476510067114
-85.0 -148.04026845637583
-85.0 -145.8993288590604
-85.0 -145.53378378378378
-85.0 -151.40268456375838
-85.0 -146.28859060402684
-85.0 -149.5771812080537
-85.0 -139.93288590604027
-85.0 -149.45637583892616
-85.0 -148.45637583892616
-85.0 -148.0
-85.0 -144.76
-85.0 -141.22
-85.0 -144.78
-85.0 -155.24666666666667
-85.0 -151.8
