177,79000000000084 36,76389610389615
206,73000000000084 38,81262820512828
191,65000000000103 37,5026282051283
153,2800000000007 34,344415584415614
197,260000000001 33,3226623376624
184,4500000000009 34,72316455696208
177,44000000000085 36,11461538461543
176,9700000000008 39,93568627450987
173,8100000000007 37,249210526315835
177,2600000000007 36,926447368421094
219,12000000000126 35,16655844155848
205,12000000000086 40,00173333333338
159,06000000000074 38,79523178807953
169,77000000000075 41,079493670886166
148,0000000000006 39,35230263157901
201,83000000000112 44,24834437086103
151,77000000000064 39,54282894736848
182,62000000000074 42,289679487179555
201,21000000000095 38,481858974359035
198,46000000000103 40,63702702702707
148,63000000000062 43,9388741721855
182,10000000000085 45,08765100671147
158,5400000000007 40,55712418300658
167,27000000000075 42,15320754716989
176,9700000000009 43,85192052980139
185,5700000000009 47,549119496855404
174,58000000000075 47,567986577181294
164,18000000000077 41,80136363636367
208,62000000000086 45,86434210526323
161,11000000000075 44,42797297297304
182,81000000000085 42,872781456953696
184,9600000000009 41,26197452229304
198,13000000000082 44,606772151898795
182,84000000000088 40,65883116883121
174,01000000000082 44,04350993377487
152,80000000000067 45,10846666666673
202,850000000001 44,39006535947717
158,85000000000068 42,0317834394905
183,95000000000084 41,653311688311774
228,6000000000012 47,09884615384621
168,7000000000008 44,87118421052637
177,94000000000068 49,43019607843142
164,66000000000076 42,3638461538462
162,7200000000007 42,37822784810134
201,810000000001 45,81530201342292
163,7900000000007 41,531974522293055
167,48000000000076 38,3437414965987
214,3900000000011 43,1743396226416
175,11000000000072 40,39291390728482
191,9400000000007 40,440789473684255
212,49000000000117 35,40916666666673
157,42000000000064 39,65186666666672
139,54000000000053 35,23968152866247
205,44000000000122 39,27184713375803
195,960000000001 36,65684210526318
180,50000000000094 35,954078947368494
183,06000000000094 39,21738562091508
174,75000000000085 38,91438709677426
176,49000000000083 36,777628205128245
157,08000000000072 35,69750000000005
175,46000000000075 39,99065789473691
167,13000000000076 40,36890322580652
213,28000000000114 42,6113245033113
190,11000000000084 42,96389261744972
170,20000000000087 37,46445161290327
163,84000000000069 40,023355263157974
169,4100000000007 41,385135135135215
151,44000000000054 39,02214285714291
198,0900000000008 41,73683870967748
153,2400000000007 43,82737179487186
189,47000000000097 49,69986928104585
176,98000000000076 45,76911392405071
185,17000000000098 44,34822784810132
184,79000000000084 49,49202702702713
160,73000000000073 47,63234177215199
180,70000000000073 47,980810810810915
209,65000000000103 48,98943750000011
151,14000000000067 47,73805369127522
174,69000000000085 48,280127388535114
164,57000000000062 47,91314102564109
157,92000000000073 49,333161290322636
199,63000000000093 47,43650000000005
213,78000000000122 53,750445859872734
187,3700000000008 51,99699386503075
171,3900000000008 48,624662162162196
201,20000000000093 53,15063291139249
182,4000000000009 53,33133333333342
178,01000000000084 50,19518518518528
182,13000000000082 47,93380645161295
166,12000000000066 52,37490566037743
200,88000000000096 58,36630136986311
222,9500000000011 51,22120253164565
216,81000000000122 49,15612903225812
195,46000000000097 52,64254901960792
207,31000000000103 52,36490066225175
200,39000000000104 55,27906832298148
174,18000000000075 54,56803797468363
165,28000000000065 51,4854375000001
172,88000000000082 54,900125786163656
163,65000000000077 52,17310126582289
