-156.725 NA -172.6 NA NA NA -155.83333333333334 -144.84615384615384 -156.875 -141.0 -159.25 -145.07142857142858 -150.26315789473685 NA NA NA NA NA
-150.90740740740742 NA -157.44117647058823 NA NA NA -141.1904761904762 -145.53846153846155 -123.625 -153.05555555555554 -199.0 -148.60526315789474 -156.17105263157896 NA NA NA NA NA
-147.5 NA -147.91666666666666 NA NA NA -160.33333333333334 -142.46153846153845 -158.5 -151.94444444444446 -165.0 -138.4090909090909 -149.43396226415095 NA NA NA NA NA
-147.02 NA -180.5 NA NA NA -142.47619047619048 -135.84615384615384 -166.0 -130.66666666666666 -125.5 -154.98333333333332 -131.3 NA NA NA NA NA
-161.32 NA -140.88888888888889 NA NA NA -138.88095238095238 -141.19230769230768 -88.5 -146.5 -108.75 -142.66666666666666 -147.1 NA NA NA NA NA
-149.91304347826087 NA -144.45652173913044 NA NA NA -125.30952380952381 -139.0 -157.5 -133.44444444444446 -139.25 -156.11904761904762 -132.16666666666666 NA NA NA NA NA
-138.73333333333332 NA -151.5 NA NA NA -147.11904761904762 -127.6923076923077 -120.5 -156.66666666666666 -131.25 -151.8125 -148.0 NA NA NA NA NA
-167.31578947368422 NA -145.5142857142857 NA NA NA -153.73809523809524 -139.23076923076923 -124.0 -153.22222222222223 -143.25 -158.11111111111111 -148.72727272727272 NA NA NA NA NA
-147.0 NA -158.7 NA NA NA -148.425 -143.89473684210526 -125.0 -147.27777777777777 -140.25 -158.01315789473685 -162.4318181818182 NA NA NA NA NA
-165.92592592592592 NA -145.6875 NA NA NA -155.61363636363637 -137.9047619047619 -148.33333333333334 -159.75 -105.5 -159.675 -152.45454545454547 NA NA NA NA NA
-151.24074074074073 NA -169.15217391304347 NA NA NA -163.0 -134.78571428571428 -151.70833333333334 -150.92857142857142 -121.75 -150.63636363636363 -147.15217391304347 NA NA NA NA NA
-157.71428571428572 NA -199.0 NA NA NA -143.33333333333334 -156.14285714285714 -155.72916666666666 -159.91666666666666 -128.0 -142.5952380952381 -131.80434782608697 NA NA NA NA NA
-150.0 NA -199.0 NA NA NA -152.77083333333334 -149.54761904761904 -151.77083333333334 -120.5 -109.25 -142.84782608695653 -146.32608695652175 NA NA NA NA NA
-157.35416666666666 NA -172.83333333333334 NA NA NA -148.28571428571428 -142.16666666666666 -155.58333333333334 -129.41666666666666 -108.0 -148.55769230769232 -143.58695652173913 NA NA NA NA NA
-159.7826086956522 NA -176.5 NA NA NA -159.23809523809524 -168.64285714285714 -129.3125 -135.9 -157.25 -148.37037037037038 -154.47826086956522 NA NA NA NA NA
-153.14583333333334 NA -174.0 NA NA NA -199.0 -159.42857142857142 -156.3 -162.5 -143.0 -157.75862068965517 -136.95833333333334 NA NA NA NA NA
-144.19230769230768 NA -169.0 NA NA NA -162.78947368421052 -155.775 -148.54 -135.33333333333334 -156.5 -134.44444444444446 -133.08333333333334 NA NA NA NA NA
-157.3148148148148 NA -179.25 NA NA NA -163.94 -137.425 -147.14 -123.75 -131.0 -145.42105263157896 -143.20833333333334 NA NA NA NA NA
-177.82142857142858 NA -150.43333333333334 NA NA NA -158.35714285714286 -143.775 -149.78 -95.25 -142.5 -154.52439024390245 -138.7173913043478 NA NA NA NA NA
-168.75 NA -151.21428571428572 NA NA NA -140.71428571428572 -145.975 -137.48076923076923 -124.5 -125.75 -151.93269230769232 -134.45652173913044 NA NA NA NA NA
-140.85294117647058 NA -144.4 NA NA NA -153.42307692307693 -153.83333333333334 -146.3 -141.0 -123.5 -153.94594594594594 -162.5 NA NA NA NA NA
-146.0625 NA -108.5 NA NA NA -160.66666666666666 -161.3095238095238 -150.45833333333334 -143.75 -131.5 -158.11290322580646 -145.56521739130434 NA NA NA NA NA
-156.38709677419354 NA -159.25 NA NA NA -161.4814814814815 -159.4047619047619 -148.77083333333334 -138.5 -141.75 -163.91666666666666 -150.8913043478261 NA NA NA NA NA
-150.25 NA -135.75 NA NA NA -164.26315789473685 -141.61904761904762 -150.16666666666666 -142.5 -122.75 -153.68965517241378 -148.17391304347825 NA NA NA NA NA
-146.6875 NA -170.5 NA NA NA -162.125 -147.95238095238096 -159.16666666666666 -127.5 -162.0 -141.07894736842104 -128.8913043478261 NA NA NA NA NA
-168.5 NA -146.25 NA NA NA -147.0 -140.23684210526315 -161.80769230769232 -131.5 -139.0 -153.25862068965517 -151.1086956521739 NA NA NA NA NA
-156.0408163265306 NA -124.75 NA NA NA -141.51923076923077 -165.26315789473685 -158.44230769230768 -113.5 -138.5 NA -140.32608695652175 NA NA NA NA NA
-158.49 NA -153.5 NA NA NA -160.53846153846155 -147.22916666666666 -163.33333333333334 -129.0 -155.5 NA -152.32608695652175 NA NA NA NA NA
-168.75 NA -130.25 NA NA NA -164.07407407407408 -144.9090909090909 -157.75 -136.5 -128.75 NA -140.41304347826087 -162.91666666666666 NA NA NA NA
-159.1 NA -166.4 NA NA NA -160.27083333333334 -149.78571428571428 -150.375 -146.5 -124.25 NA -144.15217391304347 -166.82692307692307 NA NA NA NA
-165.34313725490196 NA -160.5 NA NA NA -151.75 -137.0 -138.25 -140.25 -120.75 NA -150.45652173913044 -144.08695652173913 NA NA NA NA
-160.20192307692307 NA -157.5 NA NA NA -157.71153846153845 -138.8421052631579 -148.55 -120.0 -143.0 NA -145.41304347826087 -163.14285714285714 NA NA NA NA
-153.04901960784315 NA -173.16666666666666 NA NA NA -156.18 -139.63636363636363 -145.94444444444446 -112.0 -153.5 NA -132.52173913043478 -147.83333333333334 NA NA NA NA
-154.19444444444446 NA -161.0 NA NA NA -165.80769230769232 -151.9090909090909 -147.51785714285714 -157.75 -106.75 NA -149.04347826086956 -131.08333333333334 -161.34615384615384 NA NA NA
-159.11666666666667 NA -176.75 NA NA NA -170.1851851851852 -149.33333333333334 -132.57142857142858 -121.25 -155.25 NA -141.8695652173913 -150.7 -153.475 NA NA NA
-147.55555555555554 NA -175.16666666666666 NA NA NA -165.16666666666666 -139.6 -147.94736842105263 -137.0 -141.75 NA -139.34782608695653 -138.67857142857142 -155.75 NA NA NA
-159.75 NA -160.0 NA NA NA -173.05555555555554 -199.0 -148.5 -121.75 -167.0 NA -142.08695652173913 -142.70408163265307 -157.36170212765958 NA NA NA
-163.5 NA -172.8 NA NA NA -166.28947368421052 -199.0 -145.85714285714286 -114.75 -120.25 NA -139.19565217391303 -142.13888888888889 -150.23684210526315 -148.23076923076923 NA NA
-173.75 NA -163.66666666666666 NA NA NA -162.5 -184.26923076923077 -146.54545454545453 -134.75 -118.0 NA -144.05 NA -148.5375 -151.29310344827587 -142.03846153846155 NA
-168.0 NA -146.6818181818182 NA NA NA -169.1578947368421 -199.0 -150.1590909090909 -137.75 -106.0 NA -152.9 NA -152.89583333333334 -138.01666666666668 -157.47222222222223 NA
-151.0 NA -157.25 NA NA NA -177.94736842105263 -199.0 -149.47826086956522 -125.5 -145.25 NA -144.4 NA -146.74444444444444 -152.6290322580645 -146.77777777777777 NA
-149.0 NA -163.75 NA NA NA -156.02777777777777 -163.875 -149.46428571428572 -112.25 -107.25 NA -134.6 NA -152.29545454545453 -138.75806451612902 -130.91666666666666 NA
-149.5 NA -147.0909090909091 NA NA NA -153.58333333333334 NA -146.6851851851852 -124.0 -106.5 NA -150.3 NA -141.0 -155.15 -143.72222222222223 NA
-148.5 NA -153.23684210526315 NA NA NA -168.31578947368422 NA -132.54 -120.25 -107.25 NA -131.3 NA -163.44642857142858 -158.20967741935485 -132.52777777777777 NA
-150.0 NA -151.37037037037038 NA NA NA -170.71052631578948 NA -145.12 -136.75 -137.5 NA -124.1 NA -161.15 -154.96774193548387 -148.02777777777777 NA
-150.5 NA -152.42857142857142 NA NA NA -166.42105263157896 NA -151.26923076923077 -136.75 -135.25 NA -147.4 NA -142.42307692307693 -154.46666666666667 -136.13888888888889 NA
-151.0 NA -148.63636363636363 NA NA NA -159.1315789473684 NA -145.98214285714286 -140.25 -116.5 NA -134.7 NA -139.82 -161.1153846153846 -141.52777777777777 -146.2
