-199.0 -199.0
-199.0 -199.0
-172.0 -198.71
-126.0 -196.06
-93.5 -194.62333333333333
-118.5 -188.72
-90.5 -179.25666666666666
-86.5 -173.70666666666668
-86.5 -164.28523489932886
-87.5 -166.10333333333332
-87.5 -164.20666666666668
-85.5 -160.07
-85.5 -153.7
-85.5 -161.24
-85.5 -159.29333333333332
-88.0 -157.86
-88.5 -165.3046357615894
-85.5 -161.00333333333333
-85.5 -156.3543046357616
-85.5 -149.63666666666666
-85.5 -152.33221476510067
-85.5 -156.30666666666667
-85.5 -156.39
-85.0 -163.88926174496643
-86.0 -147.89666666666668
-86.0 -156.92666666666668
-87.5 -153.26666666666668
-87.0 -159.43959731543623
-87.0 -158.6241610738255
-87.0 -159.31666666666666
-88.0 -160.87
-88.0 -152.62333333333333
-87.5 -152.21192052980132
-86.0 -149.48993288590603
-86.0 -149.19867549668874
-86.0 -144.96
-86.0 -149.44
-86.5 -148.14
-87.5 -152.06333333333333
-87.0 -158.02649006622516
-87.0 -154.3993288590604
-87.0 -148.89403973509934
-85.5 -154.33445945945945
-85.5 -149.89597315436242
-85.5 -151.31879194630872
-85.5 -153.5
-87.0 -147.68666666666667
-87.0 -152.20666666666668
-87.0 -153.66666666666666
-87.0 -153.75666666666666
-85.5 -151.82666666666665
-85.5 -152.56333333333333
-85.5 -148.54026845637583
-85.5 -152.44
-85.5 -150.58389261744966
-86.0 -149.09395973154363
-85.5 -146.18456375838926
-85.5 -144.6711409395973
-85.5 -143.5268456375839
-85.5 -146.90268456375838
-86.0 -151.95302013422818
-86.0 -154.01677852348993
-86.0 -152.86912751677852
-86.0 -150.875
-88.0 -148.75333333333333
-88.0 -147.60666666666665
-86.5 -148.57333333333332
-86.0 -152.5
-86.5 -156.5686274509804
-88.5 -146.23684210526315
-85.5 -150.38666666666666
-85.5 -150.84563758389262
-85.5 -145.09666666666666
-85.5 -151.22333333333333
-86.5 -152.63333333333333
-85.0 -156.17333333333335
-86.5 -150.48666666666668
-85.0 -148.31666666666666
-85.0 -153.4228187919463
-86.0 -151.4496644295302
-87.0 -156.27666666666667
-92.0 -157.39
-89.5 -156.84333333333333
-87.5 -152.75503355704697
-87.0 -153.46644295302013
-86.0 -147.92666666666668
-86.0 -153.1979865771812
-85.5 -153.09333333333333
-85.5 -148.10666666666665
-86.0 -151.8993288590604
-86.0 -150.9205298013245
-86.0 -153.6476510067114
-86.5 -151.29530201342283
-86.5 -152.51006711409397
-86.5 -146.63907284768212
-87.0 -146.81666666666666
-86.5 -150.33
-88.5 -153.12666666666667
-86.5 -150.1
-86.0 -146.99666666666667
