8.360666666666669 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
8.377999999999997 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
12.16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
35.165714285714294 41.983333333333334 28.231249999999996 60.292857142857144 37.89629629629629 21.06 NA NA NA NA NA NA NA NA NA NA
103.99310344827583 82.61538461538461 82.03888888888889 113.31052631578946 85.12173913043478 79.91578947368419 NA NA NA NA NA NA NA NA NA NA
114.42765957446805 91.09166666666665 146.30444444444447 121.03529411764706 146.65555555555554 128.42499999999998 NA NA NA NA NA NA NA NA NA NA
137.23 129.6086956521739 161.88541666666669 NA 113.621875 107.66 NA NA NA NA NA NA NA NA NA NA
111.18749999999999 124.72826086956522 162.15652173913045 NA 110.25263157894737 126.17142857142856 NA NA NA NA NA NA NA NA NA NA
135.85227272727275 97.68709677419355 169.6826086956522 NA 122.34 131.59 NA NA NA NA NA NA NA NA NA NA
141.24705882352941 115.76949152542373 170.80937500000005 NA 134.70416666666668 119.31666666666666 NA NA NA NA NA NA NA NA NA NA
149.954347826087 123.64516129032256 145.025 NA 109.17777777777776 127.18095238095239 NA NA NA NA NA NA NA NA NA NA
129.81842105263158 150.08333333333331 131.27222222222224 NA 121.57692307692307 111.76000000000002 NA NA NA NA NA NA NA NA NA NA
142.08999999999997 127.6029411764706 103.8625 NA 108.78928571428573 132.68749999999994 NA NA NA NA NA NA NA NA NA NA
163.18039215686272 136.5935483870968 147.26199999999997 NA 122.44166666666666 117.13749999999999 NA NA NA NA NA NA NA NA NA NA
156.00161290322583 140.0909090909091 169.72826086956525 NA 115.40500000000002 182.65454545454546 NA NA NA NA NA NA NA NA NA NA
144.5855072463768 143.44166666666666 150.31333333333333 NA 117.71249999999999 160.78421052631577 NA NA NA NA NA NA NA NA NA NA
151.4909090909091 149.98000000000002 171.85306122448978 NA 159.69523809523807 198.84 NA NA NA NA NA NA NA NA NA NA
77.61428571428571 165.5142857142857 102.85000000000001 NA 135.91911764705884 156.97755102040813 NA NA NA NA NA NA NA NA NA NA
112.02222222222221 157.11739130434782 146.54814814814813 NA 135.07142857142858 147.34411764705882 NA NA NA NA NA NA NA NA NA NA
128.74918032786886 135.4448275862069 123.89500000000001 NA 77.07499999999999 132.6058823529412 NA NA NA NA NA NA NA NA NA NA
138.33076923076922 157.208 165.0047619047619 NA 119.94545454545454 165.28095238095239 NA NA NA NA NA NA NA NA NA NA
124.45135135135135 199.0 153.57333333333332 NA 105.94444444444444 142.415625 NA NA NA NA NA NA NA NA NA NA
140.30392156862743 109.98800000000003 141.64 NA NA 153.74705882352941 109.8 90.225 NA NA NA NA NA NA NA NA
121.85000000000001 79.32666666666667 124.88095238095237 NA NA 130.43500000000003 172.04285714285714 165.42 96.575 NA NA NA NA NA NA NA
8.0 128.73636363636365 128.14430379746838 NA NA 126.2272727272727 133.55555555555554 137.48333333333332 140.12272727272727 NA NA NA NA NA NA NA
130.37 175.0666666666667 136.47910447761197 NA NA 123.32222222222221 152.50909090909093 174.7625 NA NA NA NA NA NA NA NA
17.2 140.20625 152.86534653465338 NA NA 149.97692307692307 175.73846153846154 165.08333333333334 NA NA NA NA NA NA NA NA
140.54893617021276 154.92857142857147 149.40769230769232 NA NA 143.0 157.13333333333333 158.8142857142857 NA NA NA NA NA NA NA NA
107.4090909090909 97.96 155.326 NA NA 153.132 158.2058823529412 189.325 NA NA NA NA NA NA NA NA
86.52000000000001 140.95 162.10384615384618 NA NA 157.1047619047619 154.44705882352943 150.17999999999998 NA NA NA NA NA NA NA NA
120.75999999999996 138.69259259259258 134.084 NA NA 146.77142857142857 159.03000000000003 157.1 NA NA NA NA NA NA NA NA
137.4735294117647 139.77692307692308 139.13333333333333 NA NA 198.88 160.87368421052633 152.54999999999998 NA NA NA NA NA NA NA NA
139.71621621621625 132.73461538461538 111.45454545454545 NA NA 178.01666666666668 154.9894736842105 152.92857142857142 NA NA NA NA NA NA NA NA
117.47464788732395 126.61923076923077 159.26923076923077 NA NA 164.20000000000002 163.9421052631579 150.72142857142856 NA NA NA NA NA NA NA NA
141.0769230769231 133.35833333333332 190.16 NA NA 173.63333333333333 156.21666666666667 179.71875 NA NA NA NA NA NA NA NA
141.6953125 121.09565217391305 139.4611111111111 NA NA 142.64166666666668 165.0388888888889 162.42499999999998 NA NA NA NA NA NA NA NA
127.13846153846153 140.94782608695652 132.17948717948718 NA NA 149.0818181818182 159.68 127.81666666666666 NA NA NA NA NA NA NA NA
171.47 118.30370370370372 133.44677419354835 NA NA 182.6142857142857 165.6 145.35714285714286 NA NA NA NA NA NA NA NA
NA 153.86538461538464 126.71527777777776 NA NA 153.93333333333334 138.03333333333333 188.37 NA NA NA NA NA NA NA NA
NA 121.42 123.69571428571427 NA NA 148.8181818181818 171.55999999999997 171.76666666666665 NA NA NA NA NA NA NA NA
NA 127.27916666666668 125.65820895522388 NA NA 170.1769230769231 154.8304347826087 183.70869565217393 NA NA NA NA NA NA NA NA
NA 136.13478260869567 134.79636363636365 NA NA 149.40666666666667 145.61363636363637 171.03703703703704 NA 107.18888888888888 NA NA NA NA NA NA
NA 144.62727272727273 123.0 NA NA 157.05000000000004 154.60476190476192 156.76538461538462 NA 87.74545454545455 NA NA NA NA NA NA
NA 152.47083333333333 99.95434782608694 NA NA 158.09999999999997 123.55652173913045 181.26956521739135 NA 76.99285714285715 NA NA NA NA NA NA
NA 134.89999999999998 112.14285714285714 NA NA 179.95454545454547 159.07142857142856 169.99615384615385 NA 114.85208333333334 NA NA NA NA NA NA
NA 163.66923076923075 132.38064516129032 NA NA 133.69230769230768 171.06 136.98461538461538 NA 131.6863636363636 NA NA NA NA NA NA
NA 136.64137931034483 133.3162790697674 NA NA 156.48695652173913 156.60454545454547 151.79130434782607 NA 162.41111111111113 NA NA NA NA NA NA
NA 143.32580645161292 123.66976744186047 NA NA 151.57619047619045 129.8409090909091 165.4565217391304 NA 142.13636363636363 NA NA NA NA NA NA
NA 122.96333333333334 127.00000000000003 NA NA 169.64545454545456 167.82 163.5 NA 136.10833333333335 NA NA NA NA NA NA
NA 157.51785714285714 130.51282051282053 NA NA 131.44800000000004 173.13478260869564 155.75416666666666 NA 147.95000000000002 NA NA NA NA NA NA
NA 129.1 138.04324324324324 NA NA 143.31428571428575 158.13333333333335 165.62173913043478 NA 184.64285714285714 NA NA NA NA NA NA
NA 125.91111111111107 108.49714285714286 NA NA 146.93 129.59599999999998 116.92692307692307 NA 141.93125 NA NA NA NA NA NA
NA 179.38076923076926 95.13636363636365 NA NA 158.3478260869565 173.70000000000002 164.312 NA 174.37368421052633 NA NA NA NA NA NA
NA 153.6793103448276 139.1689655172414 NA NA 178.2541666666667 148.01153846153846 162.40454545454546 NA 161.14000000000001 NA NA NA NA NA NA
NA 198.1 138.23846153846154 NA NA 142.2384615384615 157.96249999999998 172.70833333333334 NA 152.40909090909088 NA NA NA NA NA NA
NA 199.0 135.7923076923077 NA NA 121.52115384615382 160.05 160.98333333333335 NA 118.15454545454544 NA NA NA NA NA NA
NA 196.8 128.6846153846154 NA NA 155.0307692307692 145.12916666666666 160.17499999999998 NA 149.9227272727273 NA NA NA NA NA NA
NA 199.0 123.00384615384613 NA NA 149.58269230769233 150.4 161.6625 NA 151.06818181818178 NA NA NA NA NA NA
NA 152.6862068965518 121.43846153846152 NA NA 93.47499999999998 169.66250000000002 188.42499999999995 NA 125.41363636363636 NA NA NA NA NA NA
NA 163.34444444444446 85.86250000000001 NA NA 135.0304347826087 156.8785714285714 158.2793103448276 NA 154.405 NA NA NA NA NA NA
NA 8.533333333333333 137.86190476190475 NA NA 148.09038461538464 168.66 154.82307692307694 NA 119.36521739130437 NA NA NA NA NA NA
NA 117.36578947368423 133.92727272727274 NA NA 165.0 157.59259259259258 186.70714285714283 NA 113.13599999999998 NA NA NA NA NA NA
NA 147.64999999999998 134.88636363636363 NA NA NA 135.6769230769231 171.12222222222223 NA 158.20833333333331 NA NA NA NA NA NA
NA 144.72888888888886 147.20000000000002 NA NA NA 161.35000000000002 168.14666666666668 NA 121.50370370370374 NA NA NA NA NA NA
NA 146.10500000000005 139.73703703703706 NA NA NA 162.4153846153846 164.9848484848485 NA 140.61304347826086 NA NA NA NA NA NA
NA 121.14473684210526 139.69199999999998 NA NA NA 170.85666666666668 178.91612903225808 NA 155.6769230769231 NA NA NA NA NA NA
NA 109.27878787878787 138.08461538461538 NA NA NA 149.42903225806452 189.72500000000002 NA 152.75555555555553 NA NA NA NA NA NA
NA 159.84137931034482 161.34642857142853 NA NA NA 164.4392857142857 153.7485714285714 NA 142.23793103448276 NA NA NA NA NA NA
NA 146.86060606060605 128.57096774193548 NA NA NA 148.39666666666665 180.6677419354839 NA 122.38846153846157 NA NA NA NA NA NA
NA 155.13999999999996 120.74285714285715 NA NA NA 160.13636363636363 158.98857142857142 NA 163.9 NA NA NA NA NA NA
NA 146.00882352941176 129.13666666666666 NA NA NA 171.9032258064516 147.125 NA 154.48695652173913 NA NA NA NA NA NA
NA 119.52903225806453 109.00357142857142 NA NA NA 156.7857142857143 178.92000000000004 NA 135.95000000000002 NA NA NA NA NA NA
NA 154.79655172413797 114.58846153846154 NA NA NA 162.29375 170.18235294117648 NA 148.5 NA NA NA NA NA NA
NA 147.88333333333333 126.10454545454546 NA NA NA 168.5060606060606 153.0914285714286 NA 138.32999999999998 NA NA NA NA NA NA
NA 152.57586206896548 141.93200000000002 NA NA NA 174.0055555555556 183.13124999999997 NA 173.02857142857144 NA NA NA NA NA NA
