best average
71,29090000000011 35,27879533333331
114,00820000000004 77,25881366666681
155,94799999999967 112,48900000000016
171,78600000000003 142,33713133333347
344,60859999999985 177,3315096345516
393,65019999999987 208,42590465116285
436,3151999999997 240,71688066666684
469,8321999999998 276,8793333333334
512,7770000000002 329,06875448504996
557,4837 379,85560666666663
606,1990000000003 426,245824333333
647,3717000000005 472,7792143333336
706,4956000000003 519,9036509999994
745,7884 572,7193016666665
790,5679999999998 627,6524213333333
846,0070000000007 682,808558
885,2188000000004 735,5317190000003
943,3245999999999 790,8722269999997
989,8806000000006 840,9327240000005
1040,0148 886,9621476666664
1097,9945999999998 945,1497279999993
1151,6035000000006 1000,9591799999998
1202,422 1061,6926649999996
1256,3994999999998 1111,3416123333327
1305,9555 1157,8245546666656
1359,4705999999999 1230,831910666667
1414,8110000000001 1281,5868593333337
1470,2526000000005 1331,2178723333338
1524,6417000000001 1363,9684423333324
1574,6479000000002 1417,6319533333328
