51,86000000000005 6,4686470588235325
53,599999999999966 11,677976190476215
59,339999999999776 14,518342857142873
57,62999999999988 15,933559322033915
55,44999999999972 16,891264367816106
60,71999999999948 20,010393258426962
60,88999999999948 19,303370165745847
59,76999999999952 20,56931034482758
61,24999999999946 18,29127906976742
60,599999999999476 20,180764705882332
60,499999999999474 22,096449704141982
61,56999999999944 20,15970588235292
61,74999999999943 22,797630057803453
65,55999999999916 24,671183431952628
65,83999999999914 25,848447204968902
65,31999999999918 26,373562499999952
71,19999999999895 27,335609756097522
65,49999999999918 27,652484848484804
64,94999999999919 27,363846153846104
66,46999999999915 30,310326797385553
66,56999999999913 29,60085526315784
78,76999999999893 31,740249999999946
83,97999999999865 31,98263157894727
82,4299999999988 32,75873333333321
84,24999999999868 34,72466666666656
86,82999999999862 34,822062499999866
78,53999999999881 35,14480263157883
87,3999999999986 36,27949685534576
80,79999999999869 36,860063694267396
86,56999999999857 35,363888888888766
79,80999999999884 39,73962025316442
83,50999999999871 39,50695945945929
87,87999999999846 37,721552795030895
87,86999999999858 37,17064935064919
84,54999999999863 39,31853333333315
88,42999999999849 40,28049689440977
89,08999999999855 40,491847133757766
91,11999999999841 40,32576158940379
83,23999999999867 40,69130718954232
83,51999999999872 39,055844155844014
90,38999999999842 41,08253164556945
89,41999999999841 39,95058823529394
83,74999999999872 39,89506578947352
86,74999999999865 39,930884353741305
82,90999999999867 39,82468965517224
84,53999999999861 40,1906249999998
82,27999999999872 38,24310975609736
89,73999999999842 41,67721518987326
79,4399999999989 40,30756756756739
87,01999999999857 40,888363636363465
81,02999999999881 44,52199999999981
92,19999999999835 47,401282051281775
85,23999999999853 45,50268749999979
90,21999999999849 44,87955128205105
87,96999999999858 43,333374233128595
87,56999999999859 47,62220858895679
87,93999999999849 44,81742331288318
85,4899999999985 47,42625766871137
83,22999999999868 45,21709090909067
92,37999999999832 46,360062111800936
89,99999999999847 46,89633540372643
91,17999999999843 47,60046052631547
92,60999999999834 47,86697986577155
92,13999999999834 47,75401408450675
90,83999999999835 46,96254658385068
93,22999999999823 46,35907284768181
88,05999999999847 46,48171779141075
89,79999999999848 44,15638036809788
86,27999999999857 44,32701219512168
93,34999999999826 46,920880503144346
93,31999999999826 44,81089743589714
90,47999999999848 44,84055900621094
93,44999999999833 45,686287425149416
90,65999999999835 46,39804054054024
91,08999999999837 44,58401197604763
86,18999999999853 48,392866242037876
91,59999999999836 46,087987421383346
92,21999999999834 47,75291925465804
92,0399999999983 47,66493333333302
86,36999999999861 47,02746913580217
89,05999999999845 46,881296296295965
90,63999999999837 48,45203703703669
88,57999999999855 48,081635220125406
90,1699999999985 46,27012422360216
89,24999999999869 45,2888888888886
93,23999999999822 48,37067073170698
91,36999999999834 47,545950920245104
94,12999999999823 49,00540880503108
92,87999999999823 44,68370370370341
93,46999999999834 46,695578231292146
93,2099999999983 44,72151515151485
126,20999999999705 43,90062499999969
112,04999999999754 46,3503896103893
127,22999999999692 47,1676219512192
127,18999999999697 48,56168831168799
110,81999999999759 47,16073619631872
112,6499999999975 47,32211180124191
103,95999999999782 47,11915584415555
111,63999999999754 46,96836601307156
127,41999999999695 44,625644171778845
